time,ref_x,ref_y,ref_z,ref_dx,ref_dy,ref_dz,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi,acc_x,acc_y,acc_z,meas_acc_x,meas_acc_y,meas_acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,mocap_x,mocap_y,mocap_z,p_ddot_hat_x,p_ddot_hat_y,p_ddot_hat_z
0.1950,0,3,0,0,0,0,-7.0459e-06,1.323e-06,0.00034607,0.00097365,0.00096366,0.0014119,0.00018219,-0.0026478,-5.913e-05,0.00094705,-0.0031294,0.00027937,-0.00050882,1.5871e-06,0.0019548,0.019994,0.019855,0.023686,0.0084191,-0.085784,-0.00090219,0.0080039,-0.078362,-0.00051021,-0.016054,-0.042038,0,4.4956,0.000207,-0.0027596,-3.2913e-05,4.4976,0.00031294,-0.0037345,-3.7018e-05,-0.025889,-0.0017798,-0.032606,0.15,0.15,9.9274,0.0087682,-0.085435,-0.00055312,22.454,-0.33368,-41.936,-2.3708e-06,1.1217e-06,0.00031208,0.13068,0.14227,0.12033
0.2000,0,3,0,0,0,0,-9.59e-06,1.3309e-06,0.00035585,0.0010249,0.0010162,0.0014782,0.0002243,-0.0030767,-6.3719e-05,0.0010071,-0.0035843,0.00028312,-0.00063826,-7.312e-06,0.0017918,0.020406,0.020395,0.023548,0.0091172,-0.092223,-0.00093666,0.00872,-0.084919,-0.00054494,-0.029736,-0.037432,0,4.4787,-0.0018994,-0.0017833,-3.1098e-05,4.4973,0.00030342,-0.0036488,-3.6643e-05,-0.03008,-0.002191,-0.033305,0.15,0.15,9.9267,0.0094663,-0.091874,-0.00058759,22.39,-0.33967,-41.97,-5.0523e-06,1.28e-06,0.00033551,0.1234,0.14127,0.11824
0.2050,0,3,0,0,0,0,-1.2781e-05,1.2944e-06,0.00036481,0.0010249,0.0010162,0.0014782,0.0002699,-0.0035378,-6.8506e-05,0.0010703,-0.0040694,0.00028658,-0.00078866,-1.8267e-05,0.0016253,0.020406,0.020395,0.023548,0.009794,-0.098514,-0.00097071,0.0094172,-0.091347,-0.00057927,-0.029736,-0.037432,0,4.4787,-0.0018994,-0.0017833,-3.1098e-05,4.497,0.00028861,-0.0035123,-3.6071e-05,-0.034586,-0.0026362,-0.033901,0.15,0.15,9.9262,0.010143,-0.098165,-0.00062164,22.39,-0.33967,-41.97,-5.0523e-06,1.28e-06,0.00033551,0.1234,0.14127,0.11824
0.2100,0,3,0,0,0,0,-1.6725e-05,1.203e-06,0.00037293,0.0010713,0.0010658,0.0015362,0.00031889,-0.0040304,-7.3492e-05,0.0011366,-0.0045853,0.00028974,-0.00096159,-3.1448e-05,0.0014558,0.020696,0.020877,0.023339,0.010438,-0.10457,-0.0010041,0.010089,-0.097595,-0.00061309,-0.029736,-0.037432,0,4.4787,-0.0019477,-0.0013602,-2.9147e-05,4.4968,0.00027608,-0.0033967,-3.5586e-05,-0.0394,-0.0031144,-0.034411,0.15,0.15,9.9257,0.010787,-0.10422,-0.00065507,22.39,-0.33967,-41.97,-9.59e-06,1.3309e-06,0.00035585,0.11485,0.14012,0.11674
0.2150,0,3,0,0,0,0,-2.1533e-05,1.0458e-06,0.00038021,0.0010713,0.0010658,0.0015362,0.00037109,-0.0045532,-7.868e-05,0.0012057,-0.0051291,0.00029259,-0.0011586,-4.702e-05,0.0012837,0.020696,0.020877,0.023339,0.011053,-0.11043,-0.001037,0.010733,-0.10365,-0.0006464,-0.029736,-0.037432,0,4.4787,-0.0019477,-0.0013602,-2.9147e-05,4.494,-5.7898e-05,-0.003149,-3.4897e-05,-0.044484,-0.003622,-0.040482,0.15,0.15,9.9196,0.011402,-0.11008,-0.00068796,22.39,-0.33967,-41.97,-9.59e-06,1.3309e-06,0.00035585,0.11485,0.14012,0.11674
0.2200,0,3,0,0,0,0,-2.7326e-05,8.107e-07,0.00038663,0.0011121,0.0011123,0.0015854,0.00042639,-0.0051054,-8.407e-05,0.0012744,-0.0057007,0.00029527,-0.001381,-6.513e-05,0.0010813,0.020852,0.021302,0.022969,0.010924,-0.11586,-0.0010692,0.011002,-0.1094,-0.00067908,-0.029736,-0.037432,0,4.4787,-0.0019863,-0.00094795,-2.709e-05,4.4917,-0.00034061,-0.0029393,-3.4314e-05,-0.049852,-0.0041593,-0.045628,0.15,0.15,9.9145,0.011273,-0.11551,-0.00072012,22.304,-0.34801,-42.015,-1.6725e-05,1.203e-06,0.00037293,0.10509,0.13885,0.11567
0.2250,0,3,0,0,0,0,-3.4231e-05,4.8505e-07,0.00039204,0.0011121,0.0011123,0.0015854,0.00048103,-0.0056847,-8.9663e-05,0.001339,-0.0062961,0.00029765,-0.0016303,-8.5926e-05,0.00085315,0.020852,0.021302,0.022969,0.010163,-0.12092,-0.0011008,0.010771,-0.11483,-0.00071116,-0.029736,-0.037432,0,4.4787,-0.0019863,-0.00094795,-2.709e-05,4.4897,-0.00058733,-0.0026969,-3.352e-05,-0.055483,-0.00469,-0.049993,0.15,0.15,9.9102,0.010512,-0.12057,-0.00075171,22.304,-0.34801,-42.015,-1.6725e-05,1.203e-06,0.00037293,0.10509,0.13885,0.11567
0.2300,0,3,0,0,0,0,-4.2382e-05,5.542e-08,0.0003963,0.0011463,0.0011556,0.0016254,0.00053188,-0.0062893,-9.5457e-05,0.0013972,-0.0069157,0.00029974,-0.0019077,-0.00010938,0.00060319,0.020867,0.021671,0.022479,0.0088509,-0.12557,-0.0011316,0.010016,-0.11987,-0.00074259,-0.029736,-0.037432,0,4.4787,-0.0019794,-0.00056029,-2.4944e-05,4.488,-0.00079617,-0.0024917,-3.2849e-05,-0.061361,-0.0051834,-0.053697,0.15,0.15,9.9065,0.0092,-0.12522,-0.00078256,22.304,-0.34801,-42.015,-2.7326e-05,8.107e-07,0.00038663,0.094205,0.1375,0.1045
0.2350,0,3,0,0,0,0,-5.192e-05,-4.9146e-07,0.00039932,0.0011463,0.0011556,0.0016254,0.00057617,-0.0069171,-0.00010145,0.0014462,-0.0075551,0.00030155,-0.0022145,-0.00013529,0.0003347,0.020867,0.021671,0.022479,0.007073,-0.12987,-0.0011619,0.008765,-0.12455,-0.0007734,-0.029736,-0.037432,0,4.4787,-0.0019794,-0.00056029,-2.4944e-05,4.4866,-0.00097887,-0.0022547,-3.1965e-05,-0.067465,-0.0056128,-0.056844,0.15,0.15,9.9034,0.0074221,-0.12952,-0.00081286,22.304,-0.34801,-42.015,-2.7326e-05,8.107e-07,0.00038663,0.094205,0.1375,0.1045
0.2400,0,3,0,0,0,0,-6.2993e-05,-1.1679e-06,0.00040099,0.001173,0.0011955,0.0016554,0.00061158,-0.0075665,-0.00010763,0.0014848,-0.0082151,0.00030329,-0.0025518,-0.00016336,5.0483e-05,0.020731,0.021987,0.021796,0.0048872,-0.13376,-0.0011915,0.0070604,-0.12885,-0.00080355,-0.029736,-0.037432,0,4.4787,-0.0019234,-0.00020254,-2.2742e-05,4.4854,-0.0011335,-0.0020541,-3.1217e-05,-0.073779,-0.0059554,-0.059518,0.15,0.15,9.9008,0.0052363,-0.13341,-0.00084244,22.2,-0.35566,-42.07,-4.2382e-05,5.542e-08,0.0003963,0.082344,0.1363,0.096497
0.2450,0,3,0,0,0,0,-7.5752e-05,-1.9847e-06,0.00040125,0.001173,0.0011955,0.0016554,0.00063606,-0.0082353,-0.000114,0.0015106,-0.008891,0.00030479,-0.0029207,-0.00019313,-0.00024711,0.020731,0.021987,0.021796,0.0023561,-0.1373,-0.0012206,0.004955,-0.13278,-0.00083309,-0.029736,-0.037432,0,4.4787,-0.0019234,-0.00020254,-2.2742e-05,4.4843,-0.0012634,-0.0018248,-3.0254e-05,-0.080281,-0.0061915,-0.061795,0.15,0.15,9.8985,0.0027052,-0.13695,-0.00087149,22.2,-0.35566,-42.07,-4.2382e-05,5.542e-08,0.0003963,0.082344,0.1363,0.096497
0.2500,0,3,0,0,0,0,-9.0356e-05,-2.9504e-06,0.00040001,0.0011911,0.0012321,0.0016748,0.0006479,-0.0089217,-0.00012054,0.0015226,-0.0095839,0.00030609,-0.0033221,-0.00022409,-0.00055608,0.020437,0.022254,0.020973,-0.00046481,-0.14044,-0.0012489,0.0025025,-0.13633,-0.00086199,-0.029736,-0.037432,0,4.4787,-0.0018253,0.0001235,-2.0516e-05,4.4835,-0.0013733,-0.0016307,-2.9439e-05,-0.086957,-0.0063044,-0.063736,0.15,0.15,9.8967,-0.00011574,-0.1401,-0.00089983,22.2,-0.35566,-42.07,-6.2993e-05,-1.1679e-06,0.00040099,0.069647,0.13544,0.090763
0.2550,0,3,0,0,0,0,-0.00010697,-4.0708e-06,0.00039723,0.0011911,0.0012321,0.0016748,0.00064563,-0.009624,-0.00012724,0.0015192,-0.010289,0.00030721,-0.0037569,-0.00025561,-0.00087477,0.020437,0.022254,0.020973,-0.0035312,-0.14326,-0.0012767,-0.00024769,-0.13952,-0.00089029,-0.029736,-0.037432,0,4.4787,-0.0018253,0.0001235,-2.0516e-05,4.4827,-0.0014577,-0.0014114,-2.8411e-05,-0.093785,-0.0062798,-0.065394,0.15,0.15,9.8951,-0.0031821,-0.14291,-0.00092764,22.2,-0.35566,-42.07,-6.2993e-05,-1.1679e-06,0.00040099,0.069647,0.13544,0.090763
0.2600,0,3,0,0,0,0,-0.00012575,-5.3489e-06,0.00039286,0.0011995,0.0012653,0.0016832,0.00062804,-0.01034,-0.00013409,0.0015003,-0.011008,0.00030834,-0.0042258,-0.00028701,-0.0012017,0.019981,0.022477,0.020049,-0.006786,-0.14569,-0.0013038,-0.0032426,-0.14235,-0.00091795,-0.029736,-0.037432,0,4.4787,-0.0016937,0.00041729,-1.8305e-05,4.4821,-0.0015292,-0.0012258,-2.754e-05,-0.10075,-0.006106,-0.066813,0.15,0.15,9.8937,-0.006437,-0.14534,-0.00095476,22.082,-0.35622,-42.131,-9.0356e-05,-2.9504e-06,0.00040001,0.056258,0.13507,0.086654
0.2650,0,3,0,0,0,0,-0.00014688,-6.784e-06,0.00038685,0.0011995,0.0012653,0.0016832,0.00059419,-0.011069,-0.00014106,0.0014644,-0.011735,0.00030936,-0.0047296,-0.00031754,-0.0015358,0.019981,0.022477,0.020049,-0.010201,-0.1478,-0.0013304,-0.006441,-0.14482,-0.00094503,-0.029736,-0.037432,0,4.4787,-0.0016937,0.00041729,-1.8305e-05,4.4816,-0.0015747,-0.0010187,-2.6462e-05,-0.10784,-0.0057737,-0.068031,0.15,0.15,9.8926,-0.0098515,-0.14745,-0.00098135,22.082,-0.35622,-42.131,-9.0356e-05,-2.9504e-06,0.00040001,0.056258,0.13507,0.086654
0.2700,0,3,0,0,0,0,-0.00017053,-8.3717e-06,0.00037917,0.001197,0.0012951,0.0016805,0.00054326,-0.011808,-0.00014815,0.0014112,-0.012473,0.00031031,-0.0052688,-0.00034641,-0.001876,0.019358,0.022665,0.019055,-0.013716,-0.14956,-0.0013563,-0.0097933,-0.14695,-0.00097146,-0.029736,-0.037432,0,4.4787,-0.0015367,0.00067893,-1.616e-05,4.4811,-0.0016131,-0.00084334,-2.5549e-05,-0.11502,-0.0052752,-0.06908,0.15,0.15,9.8916,-0.013367,-0.14921,-0.0010073,22.082,-0.35622,-42.131,-0.00012575,-5.3489e-06,0.00039286,0.042319,0.13529,0.08371
0.2750,0,3,0,0,0,0,-0.00019687,-1.0104e-05,0.00036979,0.001197,0.0012951,0.0016805,0.00047476,-0.012555,-0.00015534,0.0013403,-0.013216,0.00031122,-0.0058439,-0.00037279,-0.0022214,0.019358,0.022665,0.019055,-0.017318,-0.15101,-0.0013817,-0.013267,-0.14875,-0.00099732,-0.029736,-0.037432,0,4.4787,-0.0015367,0.00067893,-1.616e-05,4.4808,-0.0016255,-0.00064981,-2.4437e-05,-0.1223,-0.0046056,-0.069987,0.15,0.15,9.8908,-0.016969,-0.15066,-0.0010326,22.082,-0.35622,-42.131,-0.00012575,-5.3489e-06,0.00039286,0.042319,0.13529,0.08371
0.2800,0,3,0,0,0,0,-0.00022609,-1.1968e-05,0.00035868,0.0011823,0.0013217,0.001667,0.00038826,-0.013311,-0.00016261,0.0012516,-0.013967,0.00031211,-0.0064554,-0.00039581,-0.0025713,0.018564,0.022825,0.018012,-0.020948,-0.15213,-0.0014064,-0.016816,-0.15022,-0.0010225,-0.029736,-0.037432,0,4.4787,-0.0013618,0.000909,-1.4103e-05,4.4804,-0.001636,-0.00048599,-2.3496e-05,-0.12964,-0.0037606,-0.070775,0.15,0.15,9.8901,-0.020599,-0.15178,-0.0010573,21.956,-0.34597,-42.196,-0.00017053,-8.3717e-06,0.00037917,0.027964,0.13616,0.0816
0.2850,0,3,0,0,0,0,-0.00025837,-1.3947e-05,0.00034582,0.0011823,0.0013217,0.001667,0.00028362,-0.014071,-0.00016994,0.0011451,-0.014719,0.00031303,-0.0071036,-0.00041462,-0.0029252,0.018564,0.022825,0.018012,-0.024601,-0.15297,-0.0014305,-0.020415,-0.15139,-0.0010472,-0.029736,-0.037432,0,4.4787,-0.0013618,0.000909,-1.4103e-05,4.4802,-0.0016207,-0.00030715,-2.237e-05,-0.13704,-0.002739,-0.071463,0.15,0.15,9.8895,-0.024252,-0.15262,-0.0010815,21.956,-0.34597,-42.196,-0.00017053,-8.3717e-06,0.00037917,0.027964,0.13616,0.0816
0.2900,0,3,0,0,0,0,-0.00029389,-1.602e-05,0.0003312,0.0011542,0.0013452,0.0016428,0.00016072,-0.014836,-0.00017731,0.0010209,-0.015476,0.00031402,-0.0077888,-0.00042831,-0.0032825,0.0176,0.022967,0.016937,-0.02822,-0.1535,-0.001454,-0.024023,-0.15224,-0.0010711,-0.029736,-0.037432,0,4.4787,-0.0011754,0.0011084,-1.2195e-05,4.4799,-0.0016078,-0.00015577,-2.1416e-05,-0.14448,-0.0015397,-0.072066,0.15,0.15,9.889,-0.027871,-0.15315,-0.0011049,21.956,-0.34597,-42.196,-0.00022609,-1.1968e-05,0.00035868,0.013321,0.13773,0.080089
0.2950,0,3,0,0,0,0,-0.00033283,-1.8161e-05,0.00031479,0.0011542,0.0013452,0.0016428,1.9733e-05,-0.015604,-0.0001847,0.00087927,-0.016233,0.00031513,-0.0085112,-0.00043601,-0.0036428,0.0176,0.022967,0.016937,-0.03181,-0.15377,-0.0014769,-0.027623,-0.15281,-0.0010945,-0.029736,-0.037432,0,4.4787,-0.0011754,0.0011084,-1.2195e-05,4.4797,-0.0015701,7.6919e-06,-2.0294e-05,-0.15195,-0.00016411,-0.0726,0.15,0.15,9.8886,-0.031461,-0.15342,-0.0011278,21.956,-0.34597,-42.196,-0.00022609,-1.1968e-05,0.00035868,0.013321,0.13773,0.080089
0.3000,0,3,0,0,0,0,-0.00037539,-2.0341e-05,0.00029657,0.0011113,0.0013659,0.0016084,-0.0001392,-0.016372,-0.0001921,0.00071999,-0.016991,0.00031609,-0.009271,-0.00043683,-0.0040058,0.016464,0.0231,0.015843,-0.035316,-0.15376,-0.0014991,-0.031177,-0.1531,-0.0011173,-0.042526,-0.031655,0,4.4928,-0.0023509,0.0017449,-1.0442e-05,4.4796,-0.0015381,0.00014606,-1.9343e-05,-0.15943,0.0013862,-0.073076,0.15,0.15,9.8882,-0.034966,-0.15341,-0.00115,21.826,-0.32353,-42.262,-0.00029389,-1.602e-05,0.0003312,-0.0014888,0.13999,0.079005
0.3050,0,3,0,0,0,0,-0.00042174,-2.2526e-05,0.00027654,0.0011113,0.0013659,0.0016084,-0.00031566,-0.017141,-0.00019949,0.00054429,-0.017746,0.00031724,-0.010068,-0.0004299,-0.0043712,0.016464,0.0231,0.015843,-0.03875,-0.1535,-0.0015207,-0.034673,-0.15313,-0.0011394,-0.042526,-0.031655,0,4.4928,-0.0023509,0.0017449,-1.0442e-05,4.4794,-0.0014824,0.0002938,-1.8246e-05,-0.16691,0.0031071,-0.073503,0.15,0.15,9.8879,-0.038401,-0.15315,-0.0011716,21.826,-0.32353,-42.262,-0.00029389,-1.602e-05,0.0003312,-0.0014888,0.13999,0.079005
0.3100,0,3,0,0,0,0,-0.00047208,-2.4675e-05,0.00025469,0.0010524,0.0013842,0.001564,-0.00050928,-0.017909,-0.00020685,0.00035231,-0.018501,0.00031859,-0.010903,-0.00041437,-0.0047387,0.015157,0.023232,0.014738,-0.04206,-0.153,-0.0015416,-0.038078,-0.15289,-0.0011609,-0.042526,-0.031655,0,4.4928,-0.0021607,0.001888,-8.9027e-06,4.4793,-0.0014353,0.00041886,-1.7317e-05,-0.17438,0.0049953,-0.073889,0.15,0.15,9.8877,-0.041711,-0.15265,-0.0011926,21.826,-0.32353,-42.262,-0.00037539,-2.0341e-05,0.00029657,-0.016355,0.14294,0.078229
0.3150,0,3,0,0,0,0,-0.0005266,-2.6747e-05,0.00023099,0.0010524,0.0013842,0.001564,-0.00071945,-0.018674,-0.00021417,0.00014521,-0.01925,0.00032019,-0.011775,-0.00038939,-0.0051082,0.015157,0.023232,0.014738,-0.045265,-0.15227,-0.001562,-0.041386,-0.15242,-0.0011817,-0.042526,-0.031655,0,4.4928,-0.0021607,0.001888,-8.9027e-06,4.4814,-0.0015758,0.00062244,-1.6262e-05,-0.18191,0.007048,-0.069535,0.15,0.15,9.8922,-0.044916,-0.15193,-0.0012129,21.826,-0.32353,-42.262,-0.00037539,-2.0341e-05,0.00029657,-0.016355,0.14294,0.078229
0.3200,0,3,0,0,0,0,-0.00058547,-2.8694e-05,0.00020545,0.00097606,0.0014003,0.0015106,-0.00094564,-0.019435,-0.00022144,-8.0256e-05,-0.019995,0.00032148,-0.012684,-0.00035415,-0.0054558,0.013681,0.023374,0.013718,-0.048784,-0.1512,-0.0015816,-0.044796,-0.15166,-0.0012019,-0.042526,-0.031655,0,4.4928,-0.0019682,0.0020032,-7.5707e-06,4.4831,-0.0016948,0.00079476,-1.5368e-05,-0.1894,0.0092581,-0.065876,0.15,0.15,9.896,-0.048435,-0.15085,-0.0012325,21.696,-0.28922,-42.329,-0.00047208,-2.4675e-05,0.00025469,-0.031176,0.14655,0.077673
0.3250,0,3,0,0,0,0,-0.00064889,-3.0465e-05,0.00017817,0.00097606,0.0014003,0.0015106,-0.0011894,-0.020191,-0.00022863,-0.00032358,-0.020732,0.00032307,-0.013631,-0.00030786,-0.0057852,0.013681,0.023374,0.013718,-0.052568,-0.14983,-0.0016007,-0.048388,-0.1506,-0.0012215,-0.042526,-0.031655,0,4.4928,-0.0019682,0.0020032,-7.5707e-06,4.4846,-0.0017663,0.00096259,-1.4376e-05,-0.19683,0.011641,-0.062806,0.15,0.15,9.8992,-0.052219,-0.14948,-0.0012516,21.696,-0.28922,-42.329,-0.00047208,-2.4675e-05,0.00025469,-0.031176,0.14655,0.077673
0.3300,0,3,0,0,0,0,-0.00071704,-3.2004e-05,0.00014925,0.00088099,0.0014147,0.001449,-0.0014521,-0.02094,-0.00023575,-0.00058639,-0.021462,0.000325,-0.014615,-0.00024965,-0.0060992,0.012038,0.023532,0.012762,-0.056512,-0.14817,-0.0016192,-0.05215,-0.14925,-0.0012404,-0.042526,-0.031655,0,4.4928,-0.0017535,0.0020853,-6.492e-06,4.4859,-0.0018269,0.0011047,-1.3535e-05,-0.20419,0.014209,-0.060235,0.15,0.15,9.9019,-0.056163,-0.14782,-0.0012701,21.696,-0.28922,-42.329,-0.00058547,-2.8694e-05,0.00020545,-0.045849,0.15079,0.085969
0.3350,0,3,0,0,0,0,-0.00079012,-3.3252e-05,0.00011875,0.00088099,0.0014147,0.001449,-0.0017345,-0.021681,-0.00024277,-0.00086836,-0.022181,0.00032729,-0.015636,-0.00017861,-0.0064004,0.012038,0.023532,0.012762,-0.060591,-0.14626,-0.0016371,-0.056066,-0.14763,-0.0012588,-0.042526,-0.031655,0,4.4928,-0.0017535,0.0020853,-6.492e-06,4.4869,-0.0018486,0.0012426,-1.262e-05,-0.21146,0.01697,-0.058087,0.15,0.15,9.9042,-0.060242,-0.14592,-0.0012881,21.696,-0.28922,-42.329,-0.00058547,-2.8694e-05,0.00020545,-0.045849,0.15079,0.085969
0.3400,0,3,0,0,0,0,-0.0008683,-3.4145e-05,8.6749e-05,0.00076584,0.001428,0.0013805,-0.0020373,-0.022412,-0.00024969,-0.0011723,-0.022891,0.00032912,-0.016694,-9.3757e-05,-0.0066909,0.010232,0.023716,0.011943,-0.064719,-0.14412,-0.0016546,-0.060085,-0.14576,-0.0012767,-0.042526,-0.031655,0,4.4928,-0.0015173,0.0021357,-5.6487e-06,4.4878,-0.0018669,0.0013594,-1.1845e-05,-0.21864,0.019931,-0.056298,0.15,0.15,9.9062,-0.06437,-0.14377,-0.0013055,21.569,-0.24275,-42.392,-0.00071704,-3.2004e-05,0.00014925,-0.060257,0.15576,0.091913
0.3450,0,3,0,0,0,0,-0.00095177,-3.4614e-05,5.3295e-05,0.00076584,0.001428,0.0013805,-0.0023608,-0.023133,-0.00025649,-0.0014956,-0.023588,0.00033136,-0.017787,5.8994e-06,-0.0069724,0.010232,0.023716,0.011943,-0.068888,-0.14178,-0.0016715,-0.064176,-0.14366,-0.001294,-0.042526,-0.031655,0,4.4928,-0.0015173,0.0021357,-5.6487e-06,4.4886,-0.0018495,0.0014708,-1.1023e-05,-0.2257,0.023094,-0.054813,0.15,0.15,9.9078,-0.068538,-0.14143,-0.0013225,21.569,-0.24275,-42.392,-0.00071704,-3.2004e-05,0.00014925,-0.060257,0.15576,0.091913
0.3500,0,3,0,0,0,0,-0.0010407,-3.4585e-05,1.8433e-05,0.00062931,0.0014408,0.0013061,-0.0027051,-0.023842,-0.00026318,-0.0018393,-0.024274,0.00033407,-0.018915,0.00012137,-0.0072464,0.0082663,0.023935,0.011226,-0.073017,-0.13924,-0.001688,-0.068285,-0.14134,-0.0013109,-0.042526,-0.031655,0,4.4928,-0.0012667,0.0021577,-5.0783e-06,4.4892,-0.0018348,0.0015651,-1.0327e-05,-0.23265,0.026461,-0.053585,0.15,0.15,9.9092,-0.072668,-0.13889,-0.001339,21.569,-0.24275,-42.392,-0.0008683,-3.4145e-05,8.6749e-05,-0.074299,0.1615,0.096172
0.3550,0,3,0,0,0,0,-0.0011353,-3.3978e-05,-1.7799e-05,0.00062931,0.0014408,0.0013061,-0.00307,-0.024538,-0.00026974,-0.0022019,-0.024945,0.00033724,-0.020078,0.00025367,-0.0075143,0.0082663,0.023935,0.011226,-0.077114,-0.13654,-0.0017041,-0.072388,-0.13884,-0.0013273,-0.042526,-0.031655,0,4.4928,-0.0012667,0.0021577,-5.0783e-06,4.4898,-0.001786,0.0016527,-9.609e-06,-0.23947,0.030029,-0.052576,0.15,0.15,9.9104,-0.076765,-0.13619,-0.001355,21.569,-0.24275,-42.392,-0.0008683,-3.4145e-05,8.6749e-05,-0.074299,0.1615,0.096172
0.3600,0,3,0,0,0,0,-0.0012357,-3.2709e-05,-5.5371e-05,0.00047008,0.0014536,0.0012268,-0.0034554,-0.025221,-0.00027616,-0.0025863,-0.025603,0.00033977,-0.021276,0.00040382,-0.0077772,0.0061474,0.024197,0.010583,-0.081102,-0.13369,-0.0017197,-0.076436,-0.13617,-0.0013432,-0.042526,-0.031655,0,4.4928,-0.0010091,0.0021549,-4.7564e-06,4.4902,-0.0017448,0.0017269,-9.001e-06,-0.24616,0.033798,-0.051752,0.15,0.15,9.9114,-0.080753,-0.13334,-0.0013706,21.449,-0.18233,-42.452,-0.0010407,-3.4585e-05,1.8433e-05,-0.08789,0.16805,0.099224
0.3650,0,3,0,0,0,0,-0.0013421,-3.069e-05,-9.4257e-05,0.00047008,0.0014536,0.0012268,-0.0038608,-0.025889,-0.00028245,-0.0029885,-0.026245,0.00034282,-0.022507,0.0005728,-0.008036,0.0061474,0.024197,0.010583,-0.084998,-0.13071,-0.001735,-0.080409,-0.13335,-0.0013587,-0.042526,-0.031655,0,4.4928,-0.0010091,0.0021549,-4.7564e-06,4.4906,-0.0016714,0.001793,-8.3988e-06,-0.2527,0.037761,-0.051085,0.15,0.15,9.9123,-0.084649,-0.13036,-0.0013859,21.449,-0.18233,-42.452,-0.0010407,-3.4585e-05,1.8433e-05,-0.08789,0.16805,0.099224
0.3700,0,3,0,0,0,0,-0.0014546,-2.7826e-05,-0.00013444,0.00028689,0.0014673,0.0011431,-0.0042856,-0.026543,-0.00028861,-0.003409,-0.026873,0.00034642,-0.02377,0.00076161,-0.0082914,0.0038808,0.024513,0.0099971,-0.08873,-0.12762,-0.0017498,-0.084265,-0.1304,-0.0013739,-0.042526,-0.031655,0,4.4928,-0.00075123,0.0021308,-4.7115e-06,4.491,-0.0016092,0.001849,-7.8891e-06,-0.25909,0.041915,-0.050551,0.15,0.15,9.913,-0.088381,-0.12727,-0.0014007,21.449,-0.18233,-42.452,-0.0012357,-3.2709e-05,-5.5371e-05,-0.10096,0.17537,0.10141
0.3750,0,3,0,0,0,0,-0.0015734,-2.4018e-05,-0.00017589,0.00028689,0.0014673,0.0011431,-0.0047291,-0.027181,-0.00029462,-0.0038457,-0.027484,0.00035056,-0.025066,0.00097118,-0.0085442,0.0038808,0.024513,0.0099971,-0.092323,-0.12443,-0.0017643,-0.087993,-0.12734,-0.0013886,-0.042526,-0.031655,0,4.4928,-0.00075123,0.0021308,-4.7115e-06,4.4912,-0.0015171,0.001896,-7.4081e-06,-0.26534,0.046251,-0.05013,0.15,0.15,9.9136,-0.091974,-0.12408,-0.0014152,21.449,-0.18233,-42.452,-0.0012357,-3.2709e-05,-5.5371e-05,-0.10096,0.17537,0.10141
0.3800,0,3,0,0,0,0,-0.0016988,-1.9162e-05,-0.00021861,7.8504e-05,0.0014827,0.0010553,-0.0051905,-0.027803,-0.00030051,-0.0043018,-0.02808,0.00035383,-0.026392,0.0012024,-0.0087948,0.0014731,0.024891,0.0094531,-0.09571,-0.12116,-0.0017784,-0.091556,-0.12417,-0.0014029,-0.042526,-0.031655,0,4.4928,-0.00049865,0.0020886,-4.8987e-06,4.4915,-0.0014391,0.0019357,-7.001e-06,-0.27142,0.050762,-0.049805,0.15,0.15,9.9141,-0.095361,-0.12081,-0.0014294,21.339,-0.10831,-42.506,-0.0014546,-2.7826e-05,-0.00013444,-0.11346,0.18344,0.10298
0.3850,0,3,0,0,0,0,-0.0018307,-1.315e-05,-0.00026259,7.8504e-05,0.0014827,0.0010553,-0.0056689,-0.028409,-0.00030626,-0.0047719,-0.028658,0.00035765,-0.027749,0.0014562,-0.0090438,0.0014731,0.024891,0.0094531,-0.098924,-0.11782,-0.0017923,-0.094949,-0.12092,-0.001417,-0.042526,-0.031655,0,4.4928,-0.00049865,0.0020886,-4.8987e-06,4.4917,-0.0013335,0.0019657,-6.6496e-06,-0.27734,0.055439,-0.049561,0.15,0.15,9.9145,-0.098575,-0.11748,-0.0014432,21.339,-0.10831,-42.506,-0.0014546,-2.7826e-05,-0.00013444,-0.11346,0.18344,0.10298
0.3900,0,3,0,0,0,0,-0.0019695,-5.8688e-06,-0.00030781,-0.00015625,0.0015005,0.00096348,-0.0061634,-0.028998,-0.00031188,-0.0052568,-0.029221,0.00036209,-0.029136,0.0017334,-0.0092916,-0.0010689,0.025341,0.008941,-0.1019,-0.11443,-0.0018058,-0.098141,-0.1176,-0.0014307,-0.042526,-0.031655,0,4.4928,-0.00025603,0.0020312,-5.3306e-06,4.4919,-0.0012441,0.001991,-6.352e-06,-0.2831,0.060273,-0.049386,0.15,0.15,9.9149,-0.10155,-0.11409,-0.0014567,21.339,-0.10831,-42.506,-0.0016988,-1.9162e-05,-0.00021861,-0.12534,0.1922,0.1041
