time,ref_x,ref_y,ref_z,ref_dx,ref_dy,ref_dz,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi,acc_x,acc_y,acc_z,meas_acc_x,meas_acc_y,meas_acc_z,meas_gyro_x,meas_gyro_y,meas_gyro_z,meas_mag_x,meas_mag_y,meas_mag_z,meas_mocap_x,meas_mocap_y,meas_mocap_z,p_ddot_hat_x,p_ddot_hat_y,p_ddot_hat_z
4.4400,3,3,3,0,0,0,2.6542,2.5369,3.0468,2.6513,2.5331,3.0482,0.027879,-0.02979,-0.0019124,0.035595,-0.033754,3.4144e-05,0.40359,0.45112,-0.09561,0.42542,0.46643,-0.083208,-0.0049429,0.009477,-0.00047215,-0.0044055,0.0096615,-0.00010757,0.032092,-0.028368,0,4.4992,-3.0614e-05,3.2306e-05,-2.2057e-06,4.4925,-3.5117e-05,3.9068e-05,-2.2402e-06,-0.2913,-0.27168,-0.051833,0.15,0.15,9.9163,-0.0045938,0.0098261,-0.00012309,21.251,-1.4778,-42.538,2.6502,2.5324,3.0478,-0.1821,-0.19968,0.10053
4.4450,3,3,3,0,0,0,2.6562,2.5392,3.0463,2.6513,2.5331,3.0482,0.027854,-0.029742,-0.0019134,0.035569,-0.033704,3.4587e-05,0.40213,0.44976,-0.09587,0.42542,0.46643,-0.083208,-0.0050213,0.0095444,-0.00047424,-0.0044785,0.009722,-0.00010967,0.032092,-0.028368,0,4.4992,-3.0614e-05,3.2306e-05,-2.2057e-06,4.4935,-3.5563e-05,3.9819e-05,-2.2369e-06,-0.2909,-0.2715,-0.049579,0.15,0.15,9.9185,-0.0046722,0.0098935,-0.00012517,21.251,-1.4778,-42.538,2.6502,2.5324,3.0478,-0.1821,-0.19968,0.10053
4.4500,3,3,3,0,0,0,2.6582,2.5414,3.0458,2.6554,2.5377,3.0473,0.027829,-0.029695,-0.0019145,0.035543,-0.033654,3.5058e-05,0.40068,0.4484,-0.096117,0.42253,0.46374,-0.083023,-0.0051006,0.0096131,-0.00047632,-0.0045546,0.0097864,-0.00011177,0.032092,-0.028368,0,4.4992,-2.2578e-05,1.9837e-05,-2.1947e-06,4.4944,-3.594e-05,4.0455e-05,-2.2342e-06,-0.29049,-0.27131,-0.047668,0.15,0.15,9.9204,-0.0047516,0.0099621,-0.00012725,21.251,-1.4778,-42.538,2.6542,2.5369,3.0468,-0.18114,-0.19919,0.10629
4.4550,3,3,3,0,0,0,2.6603,2.5436,3.0454,2.6554,2.5377,3.0473,0.027804,-0.029647,-0.0019155,0.035517,-0.033603,3.5553e-05,0.39922,0.44704,-0.096356,0.42253,0.46374,-0.083023,-0.0051808,0.0096828,-0.00047839,-0.0046327,0.0098535,-0.00011387,0.032092,-0.028368,0,4.4992,-2.2578e-05,1.9837e-05,-2.1947e-06,4.4951,-3.5122e-05,3.9204e-05,-2.2298e-06,-0.29007,-0.27111,-0.046047,0.15,0.15,9.922,-0.0048318,0.010032,-0.00012933,21.251,-1.4778,-42.538,2.6542,2.5369,3.0468,-0.18114,-0.19919,0.10629
4.4600,3,3,3,0,0,0,2.6622,2.5459,3.0449,2.6594,2.5422,3.0464,0.027778,-0.029598,-0.0019166,0.03549,-0.033552,3.598e-05,0.39777,0.44569,-0.096586,0.41965,0.46105,-0.082796,-0.0052592,0.0097504,-0.00048047,-0.0047109,0.0099208,-0.00011596,0.032092,-0.028368,0,4.4992,-1.4199e-05,6.9579e-06,-2.1865e-06,4.4958,-3.443e-05,3.8145e-05,-2.2261e-06,-0.28964,-0.27089,-0.044671,0.15,0.15,9.9234,-0.0049101,0.010099,-0.0001314,21.259,-1.4733,-42.534,2.6582,2.5414,3.0458,-0.18016,-0.19868,0.11042
4.4650,3,3,3,0,0,0,2.6642,2.5481,3.0444,2.6594,2.5422,3.0464,0.027751,-0.029549,-0.0019176,0.035463,-0.033501,3.6432e-05,0.39632,0.44433,-0.096809,0.41965,0.46105,-0.082796,-0.005336,0.0098162,-0.00048253,-0.0047885,0.0099874,-0.00011805,0.032092,-0.028368,0,4.4992,-1.4199e-05,6.9579e-06,-2.1865e-06,4.4963,-3.2611e-05,3.5334e-05,-2.2213e-06,-0.2892,-0.27067,-0.043504,0.15,0.15,9.9245,-0.004987,0.010165,-0.00013347,21.259,-1.4733,-42.534,2.6582,2.5414,3.0458,-0.18016,-0.19868,0.11042
4.4700,3,3,3,0,0,0,2.6662,2.5503,3.0439,2.6634,2.5466,3.0455,0.027725,-0.0295,-0.0019187,0.035435,-0.03345,3.6912e-05,0.39488,0.44298,-0.097027,0.41677,0.45836,-0.082551,-0.0054088,0.0098771,-0.0004846,-0.0048638,0.010051,-0.00012013,0.032092,-0.028368,0,4.4992,-5.7379e-06,-5.9725e-06,-2.1812e-06,4.4967,-3.107e-05,3.2955e-05,-2.2172e-06,-0.28875,-0.27044,-0.042512,0.15,0.15,9.9255,-0.0050597,0.010226,-0.00013553,21.259,-1.4733,-42.534,2.6622,2.5459,3.0449,-0.17916,-0.19816,0.11338
4.4750,3,3,3,0,0,0,2.6682,2.5525,3.0434,2.6634,2.5466,3.0455,0.027698,-0.029451,-0.0019197,0.035407,-0.033398,3.7415e-05,0.39343,0.44163,-0.097239,0.41677,0.45836,-0.082551,-0.0054781,0.009934,-0.00048665,-0.0049362,0.010112,-0.00012221,0.032092,-0.028368,0,4.4992,-5.7379e-06,-5.9725e-06,-2.1812e-06,4.4971,-2.848e-05,2.8964e-05,-2.2125e-06,-0.28829,-0.27019,-0.041668,0.15,0.15,9.9263,-0.005129,0.010283,-0.00013759,21.259,-1.4733,-42.534,2.6622,2.5459,3.0449,-0.17916,-0.19816,0.11338
4.4800,3,3,3,0,0,0,2.6702,2.5547,3.0429,2.6674,2.5511,3.0446,0.02767,-0.029401,-0.0019208,0.035379,-0.033346,3.7842e-05,0.39199,0.44028,-0.097448,0.41391,0.45567,-0.082306,-0.0055417,0.0099839,-0.00048871,-0.0050044,0.010167,-0.00012428,0.032092,-0.028368,0,4.4992,2.5867e-06,-1.8659e-05,-2.177e-06,4.4974,-2.6288e-05,2.5586e-05,-2.2085e-06,-0.28782,-0.26995,-0.040951,0.15,0.15,9.927,-0.0051926,0.010333,-0.00013964,21.268,-1.4685,-42.53,2.6662,2.5503,3.0439,-0.17816,-0.19762,0.1155
4.4850,3,3,3,0,0,0,2.6721,2.557,3.0425,2.6674,2.5511,3.0446,0.027643,-0.029351,-0.0019218,0.03535,-0.033294,3.8291e-05,0.39055,0.43893,-0.097653,0.41391,0.45567,-0.082306,-0.0056003,0.010028,-0.00049076,-0.0050679,0.010217,-0.00012635,0.032092,-0.028368,0,4.4992,2.5867e-06,-1.8659e-05,-2.177e-06,4.4977,-2.3133e-05,2.0741e-05,-2.2043e-06,-0.28735,-0.26969,-0.040341,0.15,0.15,9.9276,-0.0052512,0.010377,-0.00014169,21.268,-1.4685,-42.53,2.6662,2.5503,3.0439,-0.17816,-0.19762,0.1155
4.4900,3,3,3,0,0,0,2.6741,2.5591,3.042,2.6713,2.5555,3.0437,0.027615,-0.029301,-0.0019229,0.035322,-0.033241,3.8764e-05,0.38912,0.43758,-0.097854,0.41105,0.45299,-0.082074,-0.0056519,0.010064,-0.0004928,-0.0051257,0.01026,-0.00012842,0.032092,-0.028368,0,4.4992,1.0594e-05,-3.0863e-05,-2.1727e-06,4.4979,-2.0463e-05,1.664e-05,-2.2008e-06,-0.28688,-0.26943,-0.03982,0.15,0.15,9.9281,-0.0053029,0.010413,-0.00014374,21.268,-1.4685,-42.53,2.6702,2.5547,3.0429,-0.17714,-0.19707,0.11702
4.4950,3,3,3,0,0,0,2.676,2.5613,3.0415,2.6713,2.5555,3.0437,0.027587,-0.029251,-0.001924,0.035293,-0.033189,3.9257e-05,0.38768,0.43623,-0.098053,0.41105,0.45299,-0.082074,-0.0056976,0.010093,-0.00049484,-0.0051777,0.010296,-0.00013047,0.032092,-0.028368,0,4.4992,1.0594e-05,-3.0863e-05,-2.1727e-06,4.4981,-1.6924e-05,1.1221e-05,-2.1971e-06,-0.2864,-0.26917,-0.039377,0.15,0.15,9.9285,-0.0053485,0.010442,-0.00014578,21.268,-1.4685,-42.53,2.6702,2.5547,3.0429,-0.17714,-0.19707,0.11702
4.5000,3,3,3,0,0,0,2.678,2.5635,3.041,2.6752,2.5599,3.0427,0.027558,-0.0292,-0.0019251,0.035263,-0.033136,3.9664e-05,0.38625,0.43489,-0.09825,0.4082,0.45031,-0.081863,-0.0057353,0.010112,-0.00049688,-0.0052227,0.010324,-0.00013253,0.031249,-0.027169,0,4.5144,-5.8068e-05,7.3887e-05,-2.1649e-06,4.4983,-1.3929e-05,6.6338e-06,-2.194e-06,-0.28591,-0.2689,-0.038997,0.15,0.15,9.9289,-0.0053863,0.010461,-0.00014781,21.276,-1.4635,-42.526,2.6741,2.5591,3.042,-0.17611,-0.1965,0.1181
4.5050,3,3,3,0,0,0,2.6799,2.5657,3.0405,2.6752,2.5599,3.0427,0.027529,-0.029149,-0.0019262,0.035234,-0.033083,4.0087e-05,0.38482,0.43354,-0.098445,0.4082,0.45031,-0.081863,-0.0057664,0.010123,-0.00049891,-0.0052611,0.010344,-0.00013458,0.031249,-0.027169,0,4.5144,-5.8068e-05,7.3887e-05,-2.1649e-06,4.4984,-1.0164e-05,8.7741e-07,-2.1908e-06,-0.28543,-0.26863,-0.038673,0.15,0.15,9.9292,-0.0054173,0.010472,-0.00014985,21.276,-1.4635,-42.526,2.6741,2.5591,3.042,-0.17611,-0.1965,0.1181
4.5100,3,3,3,0,0,0,2.6818,2.5679,3.04,2.6791,2.5643,3.0418,0.027501,-0.029099,-0.0019273,0.035205,-0.03303,4.0531e-05,0.38339,0.4322,-0.098639,0.40536,0.44764,-0.081678,-0.005789,0.010125,-0.00050094,-0.0052918,0.010355,-0.00013663,0.031249,-0.027169,0,4.5144,-5.1262e-05,6.3419e-05,-2.1517e-06,4.4985,-6.9774e-06,-3.9953e-06,-2.188e-06,-0.28494,-0.26836,-0.038395,0.15,0.15,9.9294,-0.00544,0.010474,-0.00015188,21.276,-1.4635,-42.526,2.678,2.5635,3.041,-0.17508,-0.19593,0.11888
4.5150,3,3,3,0,0,0,2.6837,2.57,3.0395,2.6791,2.5643,3.0418,0.027472,-0.029048,-0.0019284,0.035175,-0.032978,4.0989e-05,0.38197,0.43086,-0.098831,0.40536,0.44764,-0.081678,-0.0058046,0.010118,-0.00050297,-0.0053152,0.010358,-0.00013868,0.031249,-0.027169,0,4.5144,-5.1262e-05,6.3419e-05,-2.1517e-06,4.501,-1.4821e-05,7.9612e-06,-2.1844e-06,-0.2846,-0.26822,-0.033094,0.15,0.15,9.9347,-0.0054555,0.010467,-0.00015391,21.276,-1.4635,-42.526,2.678,2.5635,3.041,-0.17508,-0.19593,0.11888
4.5200,3,3,3,0,0,0,2.6856,2.5722,3.039,2.683,2.5686,3.0409,0.027443,-0.028997,-0.0019295,0.035145,-0.032925,4.1357e-05,0.38055,0.42952,-0.098996,0.40253,0.44497,-0.08143,-0.0058376,0.010132,-0.000505,-0.0053433,0.010365,-0.00014072,0.031249,-0.027169,0,4.5144,-4.4794e-05,5.3456e-05,-2.1312e-06,4.503,-2.146e-05,1.8082e-05,-2.1814e-06,-0.28423,-0.26806,-0.028603,0.15,0.15,9.9392,-0.0054886,0.010481,-0.00015593,21.285,-1.4583,-42.521,2.6818,2.5679,3.04,-0.17405,-0.19536,0.11944
4.5250,3,3,3,0,0,0,2.6875,2.5743,3.0385,2.683,2.5686,3.0409,0.027414,-0.028947,-0.0019306,0.035115,-0.032872,4.1746e-05,0.37913,0.42818,-0.099139,0.40253,0.44497,-0.08143,-0.0058855,0.010163,-0.00050702,-0.005381,0.010385,-0.00014276,0.031249,-0.027169,0,4.5144,-4.4794e-05,5.3456e-05,-2.1312e-06,4.5048,-2.6035e-05,2.5042e-05,-2.1769e-06,-0.28385,-0.26788,-0.024798,0.15,0.15,9.943,-0.0055365,0.010512,-0.00015795,21.285,-1.4583,-42.521,2.6818,2.5679,3.04,-0.17405,-0.19536,0.11944
4.5300,3,3,3,0,0,0,2.6894,2.5765,3.038,2.6868,2.5729,3.0399,0.027384,-0.028896,-0.0019318,0.035085,-0.032818,4.2165e-05,0.37771,0.42684,-0.099263,0.39971,0.44231,-0.081147,-0.0059436,0.010206,-0.00050903,-0.0054287,0.010416,-0.0001448,0.031249,-0.027169,0,4.5144,-3.7426e-05,4.2363e-05,-2.1081e-06,4.5062,-2.9908e-05,3.0934e-05,-2.173e-06,-0.28344,-0.26768,-0.021573,0.15,0.15,9.9462,-0.0055945,0.010555,-0.00015997,21.285,-1.4583,-42.521,2.6856,2.5722,3.039,-0.17301,-0.19477,0.1292
4.5350,3,3,3,0,0,0,2.6913,2.5786,3.0375,2.6868,2.5729,3.0399,0.027354,-0.028845,-0.0019329,0.035054,-0.032765,4.2609e-05,0.37629,0.4255,-0.099371,0.39971,0.44231,-0.081147,-0.0060103,0.010259,-0.00051105,-0.0054856,0.010457,-0.00014683,0.031249,-0.027169,0,4.5144,-3.7426e-05,4.2363e-05,-2.1081e-06,4.5075,-3.2193e-05,3.4391e-05,-2.1666e-06,-0.28302,-0.26746,-0.01884,0.15,0.15,9.9489,-0.0056613,0.010609,-0.00016198,21.285,-1.4583,-42.521,2.6856,2.5722,3.039,-0.17301,-0.19477,0.1292
4.5400,3,3,3,0,0,0,2.6932,2.5807,3.037,2.6906,2.5772,3.039,0.027324,-0.028793,-0.0019341,0.035023,-0.032711,4.2967e-05,0.37487,0.42416,-0.099465,0.39689,0.43965,-0.080756,-0.0060822,0.010319,-0.00051305,-0.0055498,0.010508,-0.00014885,0.031249,-0.027169,0,4.5144,-2.9078e-05,3.0041e-05,-2.0853e-06,4.5086,-3.4128e-05,3.7318e-05,-2.1612e-06,-0.28258,-0.26723,-0.016523,0.15,0.15,9.9512,-0.0057331,0.010668,-0.00016399,21.294,-1.453,-42.517,2.6894,2.5765,3.038,-0.17197,-0.19418,0.13619
4.5450,3,3,3,0,0,0,2.6951,2.5828,3.0365,2.6906,2.5772,3.039,0.027294,-0.028742,-0.0019352,0.034991,-0.032657,4.3354e-05,0.37346,0.42282,-0.099548,0.39689,0.43965,-0.080756,-0.0061583,0.010383,-0.00051505,-0.0056198,0.010565,-0.00015088,0.031249,-0.027169,0,4.5144,-2.9078e-05,3.0041e-05,-2.0853e-06,4.5094,-3.4634e-05,3.8093e-05,-2.153e-06,-0.28213,-0.26699,-0.014559,0.15,0.15,9.9531,-0.0058093,0.010732,-0.00016598,21.294,-1.453,-42.517,2.6894,2.5765,3.038,-0.17197,-0.19418,0.13619
4.5500,3,3,3,0,0,0,2.6969,2.585,3.036,2.6944,2.5815,3.038,0.027263,-0.02869,-0.0019364,0.03496,-0.032602,4.3775e-05,0.37205,0.42149,-0.09962,0.39408,0.43699,-0.080301,-0.0062356,0.010449,-0.00051704,-0.0056934,0.010626,-0.00015289,0.031249,-0.027169,0,4.5144,-2.0042e-05,1.6878e-05,-2.0649e-06,4.5102,-3.5063e-05,3.8748e-05,-2.1461e-06,-0.28167,-0.26673,-0.012892,0.15,0.15,9.9548,-0.0058865,0.010798,-0.00016798,21.294,-1.453,-42.517,2.6932,2.5807,3.037,-0.17091,-0.19358,0.1412
4.5550,3,3,3,0,0,0,2.6988,2.5871,3.0355,2.6944,2.5815,3.038,0.027232,-0.028638,-0.0019375,0.034927,-0.032548,4.4225e-05,0.37064,0.42016,-0.099685,0.39408,0.43699,-0.080301,-0.0063138,0.010516,-0.00051903,-0.0057693,0.01069,-0.00015489,0.031249,-0.027169,0,4.5144,-2.0042e-05,1.6878e-05,-2.0649e-06,4.5108,-3.4144e-05,3.7411e-05,-2.1368e-06,-0.2812,-0.26647,-0.011477,0.15,0.15,9.9562,-0.0059648,0.010865,-0.00016996,21.294,-1.453,-42.517,2.6932,2.5807,3.037,-0.17091,-0.19358,0.1412
4.5600,3,3,3,0,0,0,2.7007,2.5892,3.035,2.6981,2.5857,3.0371,0.027201,-0.028585,-0.0019387,0.034895,-0.032492,4.4589e-05,0.36924,0.41882,-0.099742,0.39129,0.43434,-0.07981,-0.00639,0.01058,-0.000521,-0.0058453,0.010754,-0.00015689,0.031249,-0.027169,0,4.5144,-1.0643e-05,3.2992e-06,-2.0475e-06,4.5114,-3.3366e-05,3.628e-05,-2.1289e-06,-0.28072,-0.26619,-0.010276,0.15,0.15,9.9574,-0.006041,0.010929,-0.00017193,21.303,-1.4475,-42.513,2.6969,2.585,3.036,-0.16984,-0.19295,0.14479
4.5650,3,3,3,0,0,0,2.7025,2.5913,3.0345,2.6981,2.5857,3.0371,0.027169,-0.028532,-0.0019399,0.034862,-0.032437,4.4982e-05,0.36783,0.41749,-0.099794,0.39129,0.43434,-0.07981,-0.0064645,0.010643,-0.00052297,-0.0059206,0.010818,-0.00015888,0.031249,-0.027169,0,4.5144,-1.0643e-05,3.2992e-06,-2.0475e-06,4.5118,-3.1321e-05,3.3301e-05,-2.1191e-06,-0.28023,-0.2659,-0.0092554,0.15,0.15,9.9584,-0.0061154,0.010992,-0.0001739,21.303,-1.4475,-42.513,2.6969,2.585,3.036,-0.16984,-0.19295,0.14479
4.5700,3,3,3,0,0,0,2.7043,2.5933,3.034,2.7019,2.5899,3.0361,0.027136,-0.028479,-0.001941,0.034828,-0.032381,4.5408e-05,0.36643,0.41616,-0.09984,0.3885,0.4317,-0.079305,-0.0065344,0.0107,-0.00052492,-0.0059933,0.010878,-0.00016086,0.031249,-0.027169,0,4.5144,-1.1743e-06,-1.0318e-05,-2.0334e-06,4.5122,-2.9589e-05,3.078e-05,-2.1107e-06,-0.27973,-0.26561,-0.0083879,0.15,0.15,9.9592,-0.0061853,0.011049,-0.00017586,21.303,-1.4475,-42.513,2.7007,2.5892,3.035,-0.16877,-0.19232,0.14736
4.5750,3,3,3,0,0,0,2.7062,2.5954,3.0335,2.7019,2.5899,3.0361,0.027104,-0.028425,-0.0019422,0.034795,-0.032325,4.5863e-05,0.36503,0.41483,-0.099882,0.3885,0.4317,-0.079305,-0.0066004,0.010753,-0.00052687,-0.0060628,0.010935,-0.00016283,0.031249,-0.027169,0,4.5144,-1.1743e-06,-1.0318e-05,-2.0334e-06,4.5126,-2.668e-05,2.6561e-05,-2.101e-06,-0.27922,-0.26531,-0.0076497,0.15,0.15,9.9599,-0.0062513,0.011102,-0.00017781,21.303,-1.4475,-42.513,2.7007,2.5892,3.035,-0.16877,-0.19232,0.14736
4.5800,3,3,3,0,0,0,2.708,2.5975,3.033,2.7055,2.5941,3.0352,0.027071,-0.028371,-0.0019434,0.034761,-0.032269,4.6224e-05,0.36364,0.41351,-0.09992,0.38572,0.42906,-0.078801,-0.0066599,0.010799,-0.00052881,-0.0061275,0.010987,-0.0001648,0.031249,-0.027169,0,4.5144,8.1179e-06,-2.3661e-05,-2.0206e-06,4.5128,-2.4218e-05,2.299e-05,-2.0928e-06,-0.27871,-0.26501,-0.0070212,0.15,0.15,9.9605,-0.0063108,0.011148,-0.00017974,21.312,-1.4418,-42.509,2.7043,2.5933,3.034,-0.16767,-0.19167,0.1492
4.5850,3,3,3,0,0,0,2.7098,2.5996,3.0325,2.7055,2.5941,3.0352,0.027038,-0.028317,-0.0019446,0.034726,-0.032212,4.6611e-05,0.36224,0.41218,-0.099955,0.38572,0.42906,-0.078801,-0.0067139,0.010839,-0.00053074,-0.006187,0.011033,-0.00016675,0.031249,-0.027169,0,4.5144,8.1179e-06,-2.3661e-05,-2.0206e-06,4.5131,-2.0681e-05,1.7877e-05,-2.0837e-06,-0.2782,-0.26469,-0.0064854,0.15,0.15,9.961,-0.0063649,0.011188,-0.00018167,21.312,-1.4418,-42.509,2.7043,2.5933,3.034,-0.16767,-0.19167,0.1492
4.5900,3,3,3,0,0,0,2.7116,2.6016,3.032,2.7092,2.5983,3.0342,0.027004,-0.028263,-0.0019458,0.034692,-0.032156,4.7028e-05,0.36085,0.41086,-0.099988,0.38295,0.42642,-0.078308,-0.0067601,0.01087,-0.00053266,-0.0062401,0.011071,-0.00016869,0.031249,-0.027169,0,4.5144,1.7029e-05,-3.6478e-05,-2.0078e-06,4.5133,-1.7686e-05,1.3548e-05,-2.076e-06,-0.27768,-0.26438,-0.0060281,0.15,0.15,9.9615,-0.006411,0.011219,-0.00018359,21.312,-1.4418,-42.509,2.708,2.5975,3.033,-0.16657,-0.191,0.15052
4.5950,3,3,3,0,0,0,2.7134,2.6037,3.0315,2.7092,2.5983,3.0342,0.02697,-0.028209,-0.001947,0.034657,-0.032099,4.747e-05,0.35946,0.40954,-0.10002,0.38295,0.42642,-0.078308,-0.0067995,0.010893,-0.00053457,-0.0062866,0.011102,-0.00017063,0.031249,-0.027169,0,4.5144,1.7029e-05,-3.6478e-05,-2.0078e-06,4.5134,-1.3725e-05,7.836e-06,-2.0675e-06,-0.27716,-0.26406,-0.0056372,0.15,0.15,9.9618,-0.0064504,0.011242,-0.00018551,21.312,-1.4418,-42.509,2.708,2.5975,3.033,-0.16657,-0.191,0.15052
4.6000,3,3,3,0,0,0,2.7152,2.6057,3.031,2.7128,2.6024,3.0332,0.026936,-0.028154,-0.0019482,0.034623,-0.032042,4.7807e-05,0.35808,0.40822,-0.10005,0.38019,0.42379,-0.077834,-0.0068301,0.010906,-0.00053648,-0.0063254,0.011125,-0.00017256,0.030341,-0.025934,0,4.5273,-5.8852e-05,7.286e-05,-1.9918e-06,4.5136,-1.0371e-05,3.0006e-06,-2.0603e-06,-0.27663,-0.26373,-0.0053027,0.15,0.15,9.9621,-0.006481,0.011256,-0.00018741,21.321,-1.4358,-42.504,2.7116,2.6016,3.032,-0.16546,-0.19033,0.15147
4.6050,3,3,3,0,0,0,2.717,2.6078,3.0305,2.7128,2.6024,3.0332,0.026902,-0.0281,-0.0019494,0.034588,-0.031985,4.8165e-05,0.35669,0.4069,-0.10007,0.38019,0.42379,-0.077834,-0.0068532,0.010912,-0.00053837,-0.0063566,0.011139,-0.00017448,0.030341,-0.025934,0,4.5273,-5.8852e-05,7.286e-05,-1.9918e-06,4.5137,-6.165e-06,-3.0601e-06,-2.0522e-06,-0.2761,-0.26341,-0.0050158,0.15,0.15,9.9624,-0.0065042,0.011261,-0.00018931,21.321,-1.4358,-42.504,2.7116,2.6016,3.032,-0.16546,-0.19033,0.15147
4.6100,3,3,3,0,0,0,2.7188,2.6098,3.03,2.7164,2.6065,3.0323,0.026868,-0.028045,-0.0019506,0.034553,-0.031928,4.8549e-05,0.35531,0.40558,-0.1001,0.37744,0.42117,-0.077384,-0.006867,0.010906,-0.00054026,-0.0063794,0.011144,-0.00017639,0.030341,-0.025934,0,4.5273,-5.1329e-05,6.1898e-05,-1.9703e-06,4.5138,-2.6042e-06,-8.1903e-06,-2.0454e-06,-0.27557,-0.26308,-0.0047692,0.15,0.15,9.9626,-0.0065179,0.011255,-0.0001912,21.321,-1.4358,-42.504,2.7152,2.6057,3.031,-0.16435,-0.18965,0.15214
4.6150,3,3,3,0,0,0,2.7206,2.6118,3.0295,2.7164,2.6065,3.0323,0.026834,-0.02799,-0.0019518,0.034518,-0.031872,4.8951e-05,0.35394,0.40427,-0.10012,0.37744,0.42117,-0.077384,-0.0068727,0.010892,-0.00054215,-0.006394,0.01114,-0.00017829,0.030341,-0.025934,0,4.5273,-5.1329e-05,6.1898e-05,-1.9703e-06,4.5159,-1.1239e-05,4.2523e-06,-2.0372e-06,-0.27516,-0.26286,-0.00025112,0.15,0.15,9.9671,-0.0065237,0.011241,-0.00019308,21.321,-1.4358,-42.504,2.7152,2.6057,3.031,-0.16435,-0.18965,0.15214
4.6200,3,3,3,0,0,0,2.7224,2.6139,3.029,2.72,2.6106,3.0313,0.026799,-0.027936,-0.0019531,0.034482,-0.031815,4.9245e-05,0.35256,0.40295,-0.10012,0.37469,0.41855,-0.076881,-0.0068978,0.0109,-0.00054402,-0.0064136,0.011141,-0.00018019,0.030341,-0.025934,0,4.5273,-4.4214e-05,5.1488e-05,-1.9414e-06,4.5176,-1.8549e-05,1.4785e-05,-2.0302e-06,-0.27473,-0.26263,0.003577,0.15,0.15,9.9709,-0.0065487,0.011249,-0.00019496,21.331,-1.4297,-42.5,2.7188,2.6098,3.03,-0.16324,-0.18896,0.15263
4.6250,3,3,3,0,0,0,2.7241,2.6159,3.0285,2.72,2.6106,3.0313,0.026765,-0.027881,-0.0019543,0.034447,-0.031758,4.9565e-05,0.35119,0.40164,-0.1001,0.37469,0.41855,-0.076881,-0.0069392,0.010925,-0.00054589,-0.0064439,0.011154,-0.00018208,0.030341,-0.025934,0,4.5273,-4.4214e-05,5.1488e-05,-1.9414e-06,4.5191,-2.3581e-05,2.2018e-05,-2.021e-06,-0.27429,-0.26238,0.0068211,0.15,0.15,9.9742,-0.0065901,0.011274,-0.00019682,21.331,-1.4297,-42.5,2.7188,2.6098,3.03,-0.16324,-0.18896,0.15263
4.6300,3,3,3,0,0,0,2.7259,2.6179,3.028,2.7236,2.6146,3.0304,0.02673,-0.027827,-0.0019556,0.034411,-0.0317,4.9918e-05,0.34981,0.40033,-0.10007,0.37196,0.41594,-0.07635,-0.0069918,0.010963,-0.00054775,-0.006485,0.011179,-0.00018397,0.030341,-0.025934,0,4.5273,-3.6135e-05,3.9922e-05,-1.9097e-06,4.5204,-2.7841e-05,2.814e-05,-2.0132e-06,-0.27383,-0.26211,0.009571,0.15,0.15,9.9769,-0.0066427,0.011312,-0.00019868,21.331,-1.4297,-42.5,2.7224,2.6139,3.029,-0.16212,-0.18827,0.16093
4.6350,3,3,3,0,0,0,2.7276,2.6199,3.0275,2.7236,2.6146,3.0304,0.026695,-0.027772,-0.0019569,0.034375,-0.031643,5.0302e-05,0.34845,0.39902,-0.10002,0.37196,0.41594,-0.07635,-0.0070539,0.011012,-0.0005496,-0.0065363,0.011216,-0.00018584,0.030341,-0.025934,0,4.5273,-3.6135e-05,3.9922e-05,-1.9097e-06,4.5214,-3.0355e-05,3.1724e-05,-2.0022e-06,-0.27335,-0.26183,0.011902,0.15,0.15,9.9792,-0.0067048,0.011361,-0.00020053,21.331,-1.4297,-42.5,2.7224,2.6139,3.029,-0.16212,-0.18827,0.16093
4.6400,3,3,3,0,0,0,2.7294,2.6219,3.027,2.7271,2.6187,3.0294,0.02666,-0.027717,-0.0019582,0.034339,-0.031585,5.0584e-05,0.34708,0.39771,-0.099963,0.36924,0.41333,-0.075728,-0.0071216,0.011066,-0.00055144,-0.0065957,0.011261,-0.00018771,0.030341,-0.025934,0,4.5273,-2.7003e-05,2.7095e-05,-1.8783e-06,4.5223,-3.2482e-05,3.4758e-05,-1.9929e-06,-0.27287,-0.26153,0.01388,0.15,0.15,9.9811,-0.0067725,0.011415,-0.00020238,21.34,-1.4235,-42.495,2.7259,2.6179,3.028,-0.161,-0.18757,0.16688
4.6450,3,3,3,0,0,0,2.7311,2.6239,3.0265,2.7271,2.6187,3.0294,0.026624,-0.027661,-0.0019594,0.034302,-0.031527,5.0898e-05,0.34571,0.3964,-0.099894,0.36924,0.41333,-0.075728,-0.0071941,0.011126,-0.00055327,-0.0066614,0.011313,-0.00018956,0.030341,-0.025934,0,4.5273,-2.7003e-05,2.7095e-05,-1.8783e-06,4.5231,-3.3043e-05,3.5551e-05,-1.9801e-06,-0.27237,-0.26123,0.015558,0.15,0.15,9.9828,-0.006845,0.011475,-0.00020421,21.34,-1.4235,-42.495,2.7259,2.6179,3.028,-0.161,-0.18757,0.16688
