time,ref_x,ref_y,ref_z,ref_dx,ref_dy,ref_dz,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi,acc_x,acc_y,acc_z,meas_acc_x,meas_acc_y,meas_acc_z,meas_gyro_x,meas_gyro_y,meas_gyro_z,meas_mag_x,meas_mag_y,meas_mag_z,meas_mocap_x,meas_mocap_y,meas_mocap_z,p_ddot_hat_x,p_ddot_hat_y,p_ddot_hat_z
7.3400,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.8569648a822f4p+1,0x1.85361637dbc1ap+1,0x1.8061e9747e1d6p+1,0x1.8595908d82449p+1,0x1.854c45e2a9425p+1,0x1.8086a8b85026cp+1,0x1.33cd74c5207c5p-8,-0x1.a35e4062ce4c3p-9,-0x1.717d555ee63e1p-9,0x1.90489cp-7,-0x1.917a84p-8,-0x1.9731bp-15,-0x1.9f6112e4457cfp-9,0x1.e681f4ffc4eb6p-7,0x1.dd4232ca988a5p-6,0x1.20a5a48785529p-6,0x1.ce7e5431d1942p-6,0x1.a1510d9881db3p-5,-0x1.1c6835ca025fbp-8,0x1.ebeb268da725p-9,-0x1.bc0f700232ebcp-13,-0x1.008760f1175ffp-8,0x1.070bf7b1a32dep-8,0x1.27e20aa027f2bp-13,0x1.67d2093e69ca8p-7,-0x1.4b4cc91fdab73p-8,0x0p+0,0x1.200796e3b9e74p+2,0x1.399fe8aa30268p-19,-0x1.1d57b8d1b0d91p-18,0x1.201cc170091ap-21,0x1.200e17550f6dep+2,0x1.f742a3c1cp-21,-0x1.8d9e6e4bdp-19,0x1.2c8582cc88p-21,-0x1.01835be045f9dp-5,-0x1.77bc312e47993p-5,-0x1.a4bc1fd58a4p-6,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3de73f346322ep+3,-0x1.0587db60a2de2p-8,0x1.0cd5edb033141p-8,0x1.1ffbdd29bd466p-13,0x1.66258269bc09ap+4,-0x1.dd106e8b55ce4p-2,-0x1.4fc92aa93516ap+5,0x1.856a5a738ee0ap+1,0x1.85311bb93e8f3p+1,0x1.80584ddee77acp+1,0x1.6ea1fbe49bf65p-4,0x1.e7327a73c7418p-6,0x1.ff42e8a346f68p-4
7.3450,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.8568df9ea5196p+1,0x1.853884f2aef48p+1,0x1.8066af3cae388p+1,0x1.8595908d82449p+1,0x1.854c45e2a9425p+1,0x1.8086a8b85026cp+1,0x1.326177994116dp-8,-0x1.a0e86f93ead81p-9,-0x1.719de69a15933p-9,0x1.8f9208p-7,-0x1.902acap-8,-0x1.97db6p-15,-0x1.b3faf14822204p-9,0x1.defe31749a87p-7,0x1.db27a864687d3p-6,0x1.20a5a48785529p-6,0x1.ce7e5431d1942p-6,0x1.a1510d9881db3p-5,-0x1.1c4508b68de5bp-8,0x1.eb3fed030ec9cp-9,-0x1.baee7b73f5d4fp-13,-0x1.002fb31ce5756p-8,0x1.0690de62c488cp-8,0x1.28f96c9a14892p-13,0x1.67d2093e69ca8p-7,-0x1.4b4cc91fdab73p-8,0x0p+0,0x1.200796e3b9e74p+2,0x1.399fe8aa30268p-19,-0x1.1d57b8d1b0d91p-18,0x1.201cc170091ap-21,0x1.200d17cf551fap+2,0x1.3a0ff06acp-21,-0x1.63676e45p-19,0x1.2af734ac5p-21,-0x1.00002c4e6f48cp-5,-0x1.75febea23418dp-5,-0x1.a6e0f830ed8p-6,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3de62976825e8p+3,-0x1.0564ae4d2e642p-8,0x1.0c8050eae6e67p-8,0x1.211cd1b7fa5d3p-13,0x1.66258269bc09ap+4,-0x1.dd106e8b55ce4p-2,-0x1.4fc92aa93516ap+5,0x1.856a5a738ee0ap+1,0x1.85311bb93e8f3p+1,0x1.80584ddee77acp+1,0x1.6ea1fbe49bf65p-4,0x1.e7327a73c7418p-6,0x1.ff42e8a346f68p-4
7.3500,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.8568541b24b06p+1,0x1.853aea0f1737dp+1,0x1.806b6fa234584p+1,0x1.85949cb4e7e45p+1,0x1.8551405e77dd1p+1,0x1.809024589d018p+1,0x1.30f5a75847299p-8,-0x1.9e737a39543d7p-9,-0x1.71be653d2af8bp-9,0x1.8edb6ap-7,-0x1.8eda9cp-8,-0x1.98500cp-15,-0x1.c875d61b3544dp-9,0x1.d783569a51ce3p-7,0x1.d90a5f78a4bddp-6,0x1.1b7fb11c0b958p-6,0x1.c6e8ed9b1c579p-6,0x1.9ecdc1d9afdc2p-5,-0x1.1c2f0e3eb66afp-8,0x1.eaa6e588ca304p-9,-0x1.b9cf013977cfcp-13,-0x1.fff08f34594c6p-9,0x1.062c6706a0113p-8,0x1.2a0f938879bfap-13,0x1.67d2093e69ca8p-7,-0x1.4b4cc91fdab73p-8,0x0p+0,0x1.200796e3b9e74p+2,0x1.a7188dc60bb05p-18,-0x1.05b91ca990742p-17,0x1.1dcbf56ef22bp-21,0x1.200c3f83ceb27p+2,0x1.33d1b356p-22,-0x1.3fab80ad9p-19,0x1.29a60c3608p-21,-0x1.fcfb503abb168p-6,-0x1.7441b8a1dfd0fp-5,-0x1.a8b09411f2ep-6,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3de53e5c11a5p+3,-0x1.054eb3d556e96p-8,0x1.0c33cd2dc499bp-8,0x1.223c4bf278626p-13,0x1.66258269bc09ap+4,-0x1.dd106e8b55ce4p-2,-0x1.4fc92aa93516ap+5,0x1.8569648a822f4p+1,0x1.85361637dbc1ap+1,0x1.8061e9747e1d6p+1,0x1.703f602dc00eep-4,0x1.ee33bd02b0644p-6,0x1.fddd0ad56911cp-4
7.3550,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.8567c209ea6a4p+1,0x1.853d45987bd46p+1,0x1.80702a9e0a08p+1,0x1.85949cb4e7e45p+1,0x1.8551405e77dd1p+1,0x1.809024589d018p+1,0x1.2f89f31db2296p-8,-0x1.9bff490865133p-9,-0x1.71ded147ce492p-9,0x1.8e25a4p-7,-0x1.8d8bap-8,-0x1.98911ap-15,-0x1.dcd1cf13513b8p-9,0x1.d0116245297d3p-7,0x1.d6eac5218386fp-6,0x1.1b7fb11c0b958p-6,0x1.c6e8ed9b1c579p-6,0x1.9ecdc1d9afdc2p-5,-0x1.1c243fb6f029p-8,0x1.ea1d4502ebd48p-9,-0x1.b8b0c72ea1995p-13,-0x1.ffadb49e07e14p-9,0x1.05d74c6d8ed73p-8,0x1.2b249c2c5d594p-13,0x1.67d2093e69ca8p-7,-0x1.4b4cc91fdab73p-8,0x0p+0,0x1.200796e3b9e74p+2,0x1.a7188dc60bb05p-18,-0x1.05b91ca990742p-17,0x1.1dcbf56ef22bp-21,0x1.200b886cd2c5cp+2,0x1.42debeab8p-21,-0x1.663493f71p-19,0x1.282f43c6a8p-21,-0x1.f9f7762f2b4f8p-6,-0x1.728502198b3cdp-5,-0x1.aa380a8afbep-6,0x1.3333333333333p-3,0x1.3333333333334p-3,0x1.3de4775958db8p+3,-0x1.0543e54d90a77p-8,0x1.0beefcead56bdp-8,0x1.235a85fd4e98dp-13,0x1.66258269bc09ap+4,-0x1.dd106e8b55ce4p-2,-0x1.4fc92aa93516ap+5,0x1.8569648a822f4p+1,0x1.85361637dbc1ap+1,0x1.8061e9747e1d6p+1,0x1.703f602dc00eep-4,0x1.ee33bd02b0644p-6,0x1.fddd0ad56911cp-4
7.3600,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.85672974db59dp+1,0x1.853f979a414bap+1,0x1.8074e02a40206p+1,0x1.85938e56ab924p+1,0x1.85561434a84fdp+1,0x1.80998b1b36999p+1,0x1.2e1e4c9ce6a36p-8,-0x1.998bc849d4154p-9,-0x1.71ff2ab9cb132p-9,0x1.8d6e62p-7,-0x1.8c3c36p-8,-0x1.99635ap-15,-0x1.f10ee8486771ep-9,0x1.c8a852de404dep-7,0x1.d4c935b7dbde2p-6,0x1.1669530b8bfadp-6,0x1.bf65770a25058p-6,0x1.9c46f4c093e2p-5,-0x1.1c0da819059fdp-8,0x1.e98308309f8abp-9,-0x1.b793f06fd0e14p-13,-0x1.ff76376ac37acp-9,0x1.05861935508a8p-8,0x1.2c37839477317p-13,0x1.67d2093e69ca8p-7,-0x1.4b4cc91fdab73p-8,0x0p+0,0x1.200796e3b9e74p+2,0x1.5cbade92ebe2fp-17,-0x1.7fbc9f3ca43f4p-17,0x1.1b3be8a0ac43cp-21,0x1.200aed7164523p+2,0x1.d1e460464p-21,-0x1.86d32f193p-19,0x1.26f20490a8p-21,-0x1.f6f4a851e7311p-6,-0x1.70c8827448e99p-5,-0x1.ab82703bb0ep-6,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3de3cee3e0cd1p+3,-0x1.052d4dafa61e4p-8,0x1.0ba1de81af46fp-8,0x1.24775cbc1f50ep-13,0x1.66328147b2934p+4,-0x1.d93b9f123a88ap-2,-0x1.4fc5c0bbcf06fp+5,0x1.8568541b24b06p+1,0x1.853aea0f1737dp+1,0x1.806b6fa234584p+1,0x1.71db79d49d1bap-4,0x1.f533065c67574p-6,0x1.fcdc9eaca9f62p-4
7.3650,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.85668a65d8b35p+1,0x1.8541e01fca163p+1,0x1.80799041d3e29p+1,0x1.85938e56ab924p+1,0x1.85561434a84fdp+1,0x1.80998b1b36999p+1,0x1.2cb2c2ebf4709p-8,-0x1.97190d4026938p-9,-0x1.721f71c68eed5p-9,0x1.8cb806p-7,-0x1.8aee0cp-8,-0x1.9a01eep-15,-0x1.0296963a51f24p-8,0x1.c148274c90c41p-7,0x1.d2a5ff65a3f18p-6,0x1.1669530b8bfadp-6,0x1.bf65770a25058p-6,0x1.9c46f4c093e2p-5,-0x1.1bed16959f5bep-8,0x1.e8dabbda2f56p-9,-0x1.b678471de5deep-13,-0x1.ff3ac4a887072p-9,0x1.053378cec40fp-8,0x1.2d4962981cc85p-13,0x1.67d2093e69ca8p-7,-0x1.4b4cc91fdab73p-8,0x0p+0,0x1.200796e3b9e74p+2,0x1.5cbade92ebe2fp-17,-0x1.7fbc9f3ca43f4p-17,0x1.1b3be8a0ac43cp-21,0x1.200a6a40dd3e2p+2,0x1.c8ff137ap-20,-0x1.eb8b145p-19,0x1.258a780da8p-21,-0x1.f3f2f85e546c9p-6,-0x1.6f0c4619f48dep-5,-0x1.ac9926be1c8p-6,0x1.3333333333333p-3,0x1.3333333333334p-3,0x1.3de3404af4ef1p+3,-0x1.050cbc2c3fda5p-8,0x1.0b4db856772c9p-8,0x1.2593060e0a534p-13,0x1.66328147b2934p+4,-0x1.d93b9f123a88ap-2,-0x1.4fc5c0bbcf06fp+5,0x1.8568541b24b06p+1,0x1.853aea0f1737dp+1,0x1.806b6fa234584p+1,0x1.71db79d49d1bap-4,0x1.f533065c67574p-6,0x1.fcdc9eaca9f62p-4
7.3700,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.8565e4e6c03c1p+1,0x1.85441f347745p+1,0x1.807e3ae08aa95p+1,0x1.859265c25b835p+1,0x1.855ac1c0bd02dp+1,0x1.80a2dcd5f719p+1,0x1.2b4762d0061e3p-8,-0x1.94a729ea586fep-9,-0x1.723fa698e354ep-9,0x1.8c01bap-7,-0x1.899f9cp-8,-0x1.9a6be6p-15,-0x1.0c965383e2febp-8,0x1.b9f0de3790febp-7,0x1.d0816452c514bp-6,0x1.11627e6b96e74p-6,0x1.b7f3eaac16492p-6,0x1.99bf98ae64c87p-5,-0x1.1bad4357bc50ep-8,0x1.e80705a4fae58p-9,-0x1.b55df37949f74p-13,-0x1.fedefdce5494p-9,0x1.04d59aa8be1fdp-8,0x1.2e5a30788c7afp-13,0x1.67d2093e69ca8p-7,-0x1.4b4cc91fdab73p-8,0x0p+0,0x1.200796e3b9e74p+2,0x1.e567057cc8247p-17,-0x1.f9247df696566p-17,0x1.186bda7028418p-21,0x1.2009fb342ce2ap+2,0x1.4353511a1p-19,-0x1.206656792p-18,0x1.245a1e0e6p-21,-0x1.f0f27560dd52dp-6,-0x1.6d5057905b1e6p-5,-0x1.ad841ef9faep-6,0x1.3333333333333p-3,0x1.3333333333334p-3,0x1.3de2c796353dbp+3,-0x1.04cce8ee5ccf5p-8,0x1.0ae3dd3bdcf45p-8,0x1.26ad59b2a63aep-13,0x1.66328147b2934p+4,-0x1.d93b9f123a88ap-2,-0x1.4fc5c0bbcf06fp+5,0x1.85672974db59dp+1,0x1.853f979a414bap+1,0x1.8074e02a40206p+1,0x1.7376811318972p-4,0x1.fc317e269c478p-6,0x1.fc24e2943ddeep-4
7.3750,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.856539016c10ap+1,0x1.854654e3a82ffp+1,0x1.8082e002d32b5p+1,0x1.859265c25b835p+1,0x1.855ac1c0bd02dp+1,0x1.80a2dcd5f719p+1,0x1.29dc544b9282ap-8,-0x1.923655d9a6c95p-9,-0x1.725fc98a4b03fp-9,0x1.8b4c7cp-7,-0x1.8852ap-8,-0x1.9aa2d4p-15,-0x1.1686b205d2f1p-8,0x1.b2a27610d6da4p-7,0x1.ce5b9c7d0a39fp-6,0x1.11627e6b96e74p-6,0x1.b7f3eaac16492p-6,0x1.99bf98ae64c87p-5,-0x1.1b52faccf46ep-8,0x1.e70e8fb67c66cp-9,-0x1.b444c28198adbp-13,-0x1.fe58d3f5eba68p-9,0x1.0469024a70f03p-8,0x1.2f6a03db3bce4p-13,0x1.67d2093e69ca8p-7,-0x1.4b4cc91fdab73p-8,0x0p+0,0x1.200796e3b9e74p+2,0x1.e567057cc8247p-17,-0x1.f9247df696566p-17,0x1.186bda7028418p-21,0x1.20099d33cf49ep+2,0x1.e7d5b3fp-19,-0x1.69f243e4a8p-18,0x1.22f3c61208p-21,-0x1.edf35da65c85dp-6,-0x1.6b94e3685dbeep-5,-0x1.ae4a12389f4p-6,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3de2616949f0ap+3,-0x1.0472a06394ec7p-8,0x1.0a67a2449db4fp-8,0x1.27c68aaa57847p-13,0x1.66328147b2934p+4,-0x1.d93b9f123a88ap-2,-0x1.4fc5c0bbcf06fp+5,0x1.85672974db59dp+1,0x1.853f979a414bap+1,0x1.8074e02a40206p+1,0x1.7376811318972p-4,0x1.fc317e269c478p-6,0x1.fc24e2943ddeep-4
7.3800,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.856486bfb2735p+1,0x1.85488138ba31p+1,0x1.80877fa5ab75ap+1,0x1.8591234747ad5p+1,0x1.855f495e1a275p+1,0x1.80ac197550fffp+1,0x1.2871b93ca82d1p-8,-0x1.8fc6c01777c01p-9,-0x1.727fdae4f9abp-9,0x1.8a9604p-7,-0x1.870598p-8,-0x1.9b6adp-15,-0x1.2067b90407fdfp-8,0x1.ab5cec65cabcdp-7,0x1.cc34d746ff30bp-6,0x1.0c6b291557b69p-6,0x1.b0944588b5167p-6,0x1.9739bcb0eda35p-5,-0x1.1acacbac4ccedp-8,0x1.e5d6b2a7e41a3p-9,-0x1.b32ce80d8631dp-13,-0x1.fd907575bceap-9,0x1.03e579aaf4f1bp-8,0x1.3077cfd46d3cbp-13,0x1.67d2093e69ca8p-7,-0x1.4b4cc91fdab73p-8,0x0p+0,0x1.200796e3b9e74p+2,0x1.34e1324d6d982p-16,-0x1.377fc100d5085p-16,0x1.15675623d757cp-21,0x1.20094da1c3962p+2,0x1.398b616a18p-18,-0x1.a833c2fe08p-18,0x1.21c4713c18p-21,-0x1.eaf5e5f2453d1p-6,-0x1.69da0f5f3136ap-5,-0x1.aef0b17f8a8p-6,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3de20aebef4eap+3,-0x1.03ea7142ed4d4p-8,0x1.09cbb3bd518ebp-8,0x1.28de651e6a005p-13,0x1.663f6e43ffdfcp+4,-0x1.d568cd3683a0fp-2,-0x1.4fc25b2e4c1a9p+5,0x1.8565e4e6c03c1p+1,0x1.85441f347745p+1,0x1.807e3ae08aa95p+1,0x1.751051fb8136p-4,0x1.01970e6006afcp-5,0x1.fba13bbe76189p-4
7.3850,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.8563ce2b65001p+1,0x1.854aa43f07801p+1,0x1.808c19c68ae3bp+1,0x1.8591234747ad5p+1,0x1.855f495e1a275p+1,0x1.80ac197550fffp+1,0x1.2707cc6453f2bp-8,-0x1.8d58b9cb071e4p-9,-0x1.729fdb1db130fp-9,0x1.89e0d4p-7,-0x1.85ba54p-8,-0x1.9c002cp-15,-0x1.2a3970d08e7f3p-8,0x1.a4203e029bac6p-7,0x1.ca0d3cca32fa5p-6,0x1.0c6b291557b69p-6,0x1.b0944588b5167p-6,0x1.9739bcb0eda35p-5,-0x1.1a1bc1e91df14p-8,0x1.e4692a3301b73p-9,-0x1.b21631c63b926p-13,-0x1.fc802ca11ef34p-9,0x1.034916728bbdbp-8,0x1.3184a44ceb57dp-13,0x1.67d2093e69ca8p-7,-0x1.4b4cc91fdab73p-8,0x0p+0,0x1.200796e3b9e74p+2,0x1.34e1324d6d982p-16,-0x1.377fc100d5085p-16,0x1.15675623d757cp-21,0x1.20090a46e48p+2,0x1.9e7228ffp-18,-0x1.01169bcf9cp-17,0x1.205522dccp-21,-0x1.e7fa6db78ecaep-6,-0x1.68202022f615dp-5,-0x1.af7cce9e5cap-6,0x1.3333333333333p-3,0x1.3333333333334p-3,0x1.3de1c1b5aee89p+3,-0x1.033b677fbe6fbp-8,0x1.0914ef82e05d3p-8,0x1.29f51b65b49fcp-13,0x1.663f6e43ffdfcp+4,-0x1.d568cd3683a0fp-2,-0x1.4fc25b2e4c1a9p+5,0x1.8565e4e6c03c1p+1,0x1.85441f347745p+1,0x1.807e3ae08aa95p+1,0x1.751051fb8136p-4,0x1.01970e6006afcp-5,0x1.fba13bbe76189p-4
7.3900,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.85630f4e4fffbp+1,0x1.854cbe01e63bcp+1,0x1.8090ae634f78bp+1,0x1.858fc7347edf8p+1,0x1.8563ab6802b1bp+1,0x1.80b540f3b36fdp+1,0x1.259ebf7e8de7p-8,-0x1.8aec87a62f9e7p-9,-0x1.72bfca94ebcedp-9,0x1.892c1ap-7,-0x1.846f5ap-8,-0x1.9c623p-15,-0x1.33fbe3a625d53p-8,0x1.9cec6653d4311p-7,0x1.c7e4eef4ed651p-6,0x1.078346dfd81fbp-6,0x1.a94681e14475bp-6,0x1.94b6ca8d13368p-5,-0x1.193469bf2d2b7p-8,0x1.e2ae111db550cp-9,-0x1.b100dd55577e6p-13,-0x1.fb14450d98e64p-9,0x1.028d1d056c02dp-8,0x1.32906a36d4708p-13,0x1.67d2093e69ca8p-7,-0x1.4b4cc91fdab73p-8,0x0p+0,0x1.200796e3b9e74p+2,0x1.735bd97fe6fa8p-16,-0x1.6f796fc058ab4p-16,0x1.1248af3c0d144p-21,0x1.2008d1431df59p+2,0x1.f3db716a18p-18,-0x1.272b4ee908p-17,0x1.1f1e37debp-21,-0x1.e50145c7166a8p-6,-0x1.66674fd946581p-5,-0x1.aff27df4baep-6,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3de183bcb5b64p+3,-0x1.02540f55cda9ep-8,0x1.083762f83a29fp-8,0x1.2b0a6fd698b3cp-13,0x1.663f6e43ffdfcp+4,-0x1.d568cd3683a0fp-2,-0x1.4fc25b2e4c1a9p+5,0x1.856486bfb2735p+1,0x1.85488138ba31p+1,0x1.80877fa5ab75ap+1,0x1.76a87be7e1fe2p-4,0x1.05130b99480d4p-5,0x1.fb42e69b7e808p-4
7.3950,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.85624a32392efp+1,0x1.854ece8ca6a71p+1,0x1.80953d7a2e14bp+1,0x1.858fc7347edf8p+1,0x1.8563ab6802b1bp+1,0x1.80b540f3b36fdp+1,0x1.2436da9e1c0a8p-8,-0x1.88828cf0bac41p-9,-0x1.72dfa9d18f989p-9,0x1.8878e2p-7,-0x1.832676p-8,-0x1.9c92aap-15,-0x1.3daf1d5d545c7p-8,0x1.95c15f9c488b7p-7,0x1.c5bc0a7ca9e68p-6,0x1.078346dfd81fbp-6,0x1.a94681e14475bp-6,0x1.94b6ca8d13368p-5,-0x1.181d6814b34d8p-8,0x1.e0b14fb34582ap-9,-0x1.afecb76bce248p-13,-0x1.f94ae1150e51ep-9,0x1.01b0eca5c1b73p-8,0x1.339b30d8375a4p-13,0x1.67d2093e69ca8p-7,-0x1.4b4cc91fdab73p-8,0x0p+0,0x1.200796e3b9e74p+2,0x1.735bd97fe6fa8p-16,-0x1.6f796fc058ab4p-16,0x1.1248af3c0d144p-21,0x1.2008a1000f4cbp+2,0x1.3265b82e1cp-17,-0x1.597f34e414p-17,0x1.1da06fbac8p-21,-0x1.e20ae5106e288p-6,-0x1.64aff452afd09p-5,-0x1.b0553401c5p-6,0x1.3333333333333p-3,0x1.3333333333332p-3,0x1.3de14f474cbcp+3,-0x1.013d0dab53cbfp-8,0x1.073902430242ep-8,0x1.2c1e95c0220dap-13,0x1.663f6e43ffdfcp+4,-0x1.d568cd3683a0fp-2,-0x1.4fc25b2e4c1a9p+5,0x1.856486bfb2735p+1,0x1.85488138ba31p+1,0x1.80877fa5ab75ap+1,0x1.76a87be7e1fe2p-4,0x1.05130b99480d4p-5,0x1.fb42e69b7e808p-4
7.4000,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.85617ee0deb5cp+1,0x1.8550d5ea91ac9p+1,0x1.8099c709a5166p+1,0x1.858e51d8bd5a3p+1,0x1.8567e8397f613p+1,0x1.80be5353a034fp+1,0x1.22d05ac53a70ap-8,-0x1.861b1db4a9351p-9,-0x1.72ff7942b6905p-9,0x1.87c4f6p-7,-0x1.81de3ep-8,-0x1.9d5582p-15,-0x1.47532c2f94011p-8,0x1.8e9f22676dfdp-7,0x1.c392a7aabc1d9p-6,0x1.02aac68eed21dp-6,0x1.a20a92afbc7c5p-6,0x1.9237b3b45a7ap-5,-0x1.16c7609aa638p-8,0x1.de5dc86951825p-9,-0x1.aeda047785f89p-13,-0x1.f7145c9b5f8b8p-9,0x1.00af1ff9c81d9p-8,0x1.34a3dfd5b0ae1p-13,0x1.5cbc53e772ed3p-7,-0x1.37912a0dea685p-8,0x0p+0,0x1.1ffc3283af667p+2,-0x1.53eccd1b3102ep-17,0x1.eceffe4522d46p-18,0x1.0f3e3d6a487ap-21,0x1.20087825bac5cp+2,0x1.6232752068p-17,-0x1.841930ecdp-17,0x1.1c5d43df8p-21,-0x1.df17b044b1d13p-6,-0x1.62fa5635093ecp-5,-0x1.b0a7dd72d16p-6,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3de122df8caeep+3,-0x1.ffce0c628d6cep-9,0x1.060f3e9e0842cp-8,0x1.2d3148b46a399p-13,0x1.664c3989ffd5p+4,-0x1.d19da1bbd931p-2,-0x1.4fbefe2aaa11dp+5,0x1.85630f4e4fffbp+1,0x1.854cbe01e63bcp+1,0x1.8090ae634f78bp+1,0x1.783e500b19487p-4,0x1.088aa0a01208ep-5,0x1.faff4efeb2451p-4
7.4050,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.8560ad63f5a19p+1,0x1.8552d426e6abdp+1,0x1.809e4b107108ep+1,0x1.858e51d8bd5a3p+1,0x1.8567e8397f613p+1,0x1.80be5353a034fp+1,0x1.216b909f8edfcp-8,-0x1.83b6a902f6077p-9,-0x1.731f3979bc986p-9,0x1.8712dcp-7,-0x1.809886p-8,-0x1.9de79ep-15,-0x1.50e82059e97bp-8,0x1.8785a5ccc4d7ep-7,0x1.c168db0a29261p-6,0x1.02aac68eed21dp-6,0x1.a20a92afbc7c5p-6,0x1.9237b3b45a7ap-5,-0x1.153c002e4038p-8,0x1.dbc0cd697ace5p-9,-0x1.adc88f40028d6p-13,-0x1.f471c4f72af4p-9,0x1.ff103d18b1018p-9,0x1.35ab81e1967c3p-13,0x1.5cbc53e772ed3p-7,-0x1.37912a0dea685p-8,0x0p+0,0x1.1ffc3283af667p+2,-0x1.53eccd1b3102ep-17,0x1.eceffe4522d46p-18,0x1.0f3e3d6a487ap-21,0x1.20085590f1b78p+2,0x1.9dd7936704p-17,-0x1.b958a4dd9p-17,0x1.1ad1194dc8p-21,-0x1.dc282dab3152ap-6,-0x1.6146d66eb6594p-5,-0x1.b0ecf472b9cp-6,0x1.3333333333333p-3,0x1.3333333333334p-3,0x1.3de0fd48f4ed5p+3,-0x1.fcb74b89c16cep-9,0x1.04c0c11e1ce8cp-8,0x1.2e42bdebeda4cp-13,0x1.664c3989ffd5p+4,-0x1.d19da1bbd931p-2,-0x1.4fbefe2aaa11dp+5,0x1.85630f4e4fffbp+1,0x1.854cbe01e63bcp+1,0x1.8090ae634f78bp+1,0x1.783e500b19487p-4,0x1.088aa0a01208ep-5,0x1.faff4efeb2451p-4
7.4100,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x0p+0,0x0p+0,0x0p+0,0x1.855fd5c5289b4p+1,0x1.8554c94cd99d7p+1,0x1.80a2c98d830e7p+1,0x1.858cc3825087fp+1,0x1.856c002d33db2p+1,0x1.80c7509baad53p+1,0x1.2008c07654b35p-8,-0x1.81558cdfa2b1fp-9,-0x1.733eeaedeeb3dp-9,0x1.8661cap-7,-0x1.7f53e8p-8,-0x1.9e4882p-15,-0x1.5a6e0cc8db1b6p-8,0x1.8074def383c1ap-7,0x1.bf3eb5fa3a23dp-6,0x1.fbc31f6b4217fp-7,0x1.9ae0602b36b38p-6,0x1.8fbd11ee1725bp-5,-0x1.136e0e77a67afp-8,0x1.d8c8039731f14p-9,-0x1.acb89e5a3fba6p-13,-0x1.f156fbef4524ep-9,0x1.fc6f6ccb1dc18p-9,0x1.36b1f8f54cdb1p-13,0x1.5cbc53e772ed3p-7,-0x1.37912a0dea685p-8,0x0p+0,0x1.1ffc3283af667p+2,-0x1.ddc9f0462c222p-18,0x1.333112337b256p-18,0x1.0c7adcba199bcp-21,0x1.2008384b3921ep+2,0x1.d0549af8a8p-17,-0x1.e66b6b7594p-17,0x1.1981c056b8p-21,-0x1.d93ccef0e2321p-6,-0x1.5f95c70df1273p-5,-0x1.b12691c6caap-6,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3de0dd779b98ap+3,-0x1.f91b681c8df2cp-9,0x1.03445c34f87a3p-8,0x1.2f52aed1b077cp-13,0x1.664c3989ffd5p+4,-0x1.d19da1bbd931p-2,-0x1.4fbefe2aaa11dp+5,0x1.85617ee0deb5cp+1,0x1.8550d5ea91ac9p+1,0x1.8099c709a5166p+1,0x1.79d0fc256e8d1p-4,0x1.0bfb6842b4b06p-5,0x1.facee06a2e8cdp-4
