time,ref_x,ref_y,ref_z,ref_dx,ref_dy,ref_dz,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi,acc_x,acc_y,acc_z,meas_acc_x,meas_acc_y,meas_acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,mocap_x,mocap_y,mocap_z,p_ddot_hat_x,p_ddot_hat_y,p_ddot_hat_z
3.3200,3,0,0,0,0,0,1.9745,0.015517,0.0014784,1.9685,0.016381,0.0028636,0.00087587,-0.036632,-0.0032849,0.0063375,-0.036246,-5.0218e-05,0.76287,0.018595,0.013866,0.79296,0.03485,0.037675,0.0014282,0.00053779,-0.00050234,0.0018781,0.00069014,-0.00010572,0.0067607,-0.031662,0,4.505,-2.0608e-06,0.00011682,-7.7846e-07,4.5048,-6.8858e-06,0.00010494,-8.1658e-07,-0.35869,-0.0073993,-0.023454,0.15,0.15,9.9431,0.0017773,0.00088686,-0.00015327,20.96,-0.30093,-42.693,1.9668,0.01533,0.001338,-0.20573,0.088032,0.13301
3.3250,3,0,0,0,0,0,1.9783,0.01561,0.0015478,1.9685,0.016381,0.0028636,0.0008831,-0.036629,-0.0032874,0.0063477,-0.036239,-5.0003e-05,0.76108,0.018558,0.013749,0.79296,0.03485,0.037675,0.0014129,0.00071871,-0.00050311,0.0018608,0.00086536,-0.00010648,0.0067607,-0.031662,0,4.505,-2.0608e-06,0.00011682,-7.7846e-07,4.5049,-5.9784e-06,0.00010817,-8.1249e-07,-0.35866,-0.0074693,-0.02341,0.15,0.15,9.9432,0.0017619,0.0010678,-0.00015404,20.96,-0.30093,-42.693,1.9668,0.01533,0.001338,-0.20573,0.088032,0.13301
3.3300,3,0,0,0,0,0,1.9821,0.015702,0.0016165,1.9761,0.016567,0.0030035,0.00089026,-0.036626,-0.0032899,0.0063578,-0.036231,-4.9797e-05,0.75929,0.01852,0.013632,0.78939,0.034767,0.037438,0.0013995,0.0009052,-0.00050388,0.0018454,0.0010461,-0.00010723,0.0067607,-0.031662,0,4.505,-3.2691e-06,0.00010684,-7.662e-07,4.5049,-5.2103e-06,0.0001109,-8.0904e-07,-0.35863,-0.0075387,-0.023372,0.15,0.15,9.9432,0.0017486,0.0012543,-0.00015481,20.96,-0.30093,-42.693,1.9745,0.015517,0.0014784,-0.20562,0.087829,0.13312
3.3350,3,0,0,0,0,0,1.9859,0.015795,0.0016847,1.9761,0.016567,0.0030035,0.00089735,-0.036621,-0.0032925,0.0063678,-0.036222,-4.9598e-05,0.75749,0.018483,0.013515,0.78939,0.034767,0.037438,0.0013879,0.0010964,-0.00050464,0.0018319,0.0012319,-0.00010799,0.0067607,-0.031662,0,4.505,-3.2691e-06,0.00010684,-7.662e-07,4.5049,-4.7268e-06,0.00011181,-8.0434e-07,-0.35858,-0.0076074,-0.02334,0.15,0.15,9.9432,0.001737,0.0014455,-0.00015557,20.96,-0.30093,-42.693,1.9745,0.015517,0.0014784,-0.20562,0.087829,0.13312
3.3400,3,0,0,0,0,0,1.9897,0.015887,0.0017522,1.9838,0.016752,0.0031412,0.00090438,-0.036615,-0.003295,0.0063778,-0.036212,-4.9382e-05,0.7557,0.018445,0.013398,0.78582,0.034682,0.037203,0.0013774,0.0012892,-0.0005054,0.0018198,0.0014211,-0.00010874,0.0067607,-0.031662,0,4.505,-4.6187e-06,9.5967e-05,-7.5346e-07,4.5049,-4.3175e-06,0.00011258,-8.0037e-07,-0.35853,-0.0076755,-0.023312,0.15,0.15,9.9433,0.0017264,0.0016382,-0.00015633,20.961,-0.30192,-42.693,1.9821,0.015702,0.0016165,-0.20547,0.08763,0.1332
3.3450,3,0,0,0,0,0,1.9935,0.01598,0.0018192,1.9838,0.016752,0.0031412,0.00091136,-0.036609,-0.0032975,0.0063878,-0.036201,-4.9174e-05,0.75391,0.018406,0.013282,0.78582,0.034682,0.037203,0.0013677,0.0014833,-0.00050616,0.0018089,0.0016127,-0.00010948,0.0067607,-0.031662,0,4.505,-4.6187e-06,9.5967e-05,-7.5346e-07,4.5049,-4.1566e-06,0.0001117,-7.9512e-07,-0.35847,-0.0077432,-0.023287,0.15,0.15,9.9433,0.0017168,0.0018323,-0.00015709,20.961,-0.30192,-42.693,1.9821,0.015702,0.0016165,-0.20547,0.08763,0.1332
3.3500,3,0,0,0,0,0,1.9972,0.016072,0.0018856,1.9913,0.016936,0.0032765,0.00091829,-0.036602,-0.0033,0.0063976,-0.03619,-4.8973e-05,0.75211,0.018367,0.013165,0.78225,0.034596,0.03697,0.0013585,0.0016759,-0.00050691,0.0017988,0.0018048,-0.00011023,0.0067607,-0.031662,0,4.505,-6.0581e-06,8.4483e-05,-7.4056e-07,4.5049,-4.0203e-06,0.00011095,-7.9068e-07,-0.3584,-0.0078104,-0.023266,0.15,0.15,9.9433,0.0017075,0.0020249,-0.00015784,20.961,-0.30192,-42.693,1.9897,0.015887,0.0017522,-0.20529,0.087434,0.13326
3.3550,3,0,0,0,0,0,2.001,0.016164,0.0019515,1.9913,0.016936,0.0032765,0.00092517,-0.036593,-0.0033026,0.0064074,-0.036177,-4.8779e-05,0.75032,0.018328,0.013049,0.78225,0.034596,0.03697,0.0013495,0.0018671,-0.00050765,0.0017893,0.0019965,-0.00011096,0.0067607,-0.031662,0,4.505,-6.0581e-06,8.4483e-05,-7.4056e-07,4.5049,-4.1122e-06,0.00010865,-7.8497e-07,-0.35832,-0.0078772,-0.023247,0.15,0.15,9.9433,0.0016986,0.0022162,-0.00015859,20.961,-0.30192,-42.693,1.9897,0.015887,0.0017522,-0.20529,0.087434,0.13326
3.3600,3,0,0,0,0,0,2.0047,0.016255,0.0020167,1.9989,0.01712,0.0034097,0.00093201,-0.036584,-0.0033051,0.0064172,-0.036163,-4.857e-05,0.74853,0.018289,0.012933,0.77868,0.034508,0.036738,0.0013403,0.0020545,-0.0005084,0.0017799,0.0021861,-0.0001117,0.0067607,-0.031662,0,4.505,-7.5286e-06,7.2675e-05,-7.2743e-07,4.5049,-4.1899e-06,0.0001067,-7.8013e-07,-0.35823,-0.0079436,-0.02323,0.15,0.15,9.9433,0.0016894,0.0024035,-0.00015933,20.962,-0.30287,-42.692,1.9972,0.016072,0.0018856,-0.20506,0.087239,0.1333
3.3650,3,0,0,0,0,0,2.0085,0.016347,0.0020814,1.9989,0.01712,0.0034097,0.00093881,-0.036574,-0.0033076,0.0064269,-0.036149,-4.8368e-05,0.74674,0.018249,0.012817,0.77868,0.034508,0.036738,0.001331,0.0022384,-0.00050913,0.0017706,0.002373,-0.00011243,0.0067607,-0.031662,0,4.505,-7.5286e-06,7.2675e-05,-7.2743e-07,4.5049,-4.4767e-06,0.00010329,-7.7406e-07,-0.35813,-0.0080096,-0.023215,0.15,0.15,9.9433,0.00168,0.0025875,-0.00016007,20.962,-0.30287,-42.692,1.9972,0.016072,0.0018856,-0.20506,0.087239,0.1333
3.3700,3,0,0,0,0,0,2.0122,0.016438,0.0021455,2.0064,0.017303,0.0035405,0.00094556,-0.036562,-0.0033102,0.0064366,-0.036133,-4.8174e-05,0.74495,0.018209,0.012701,0.77511,0.034419,0.036507,0.001321,0.0024165,-0.00050987,0.0017609,0.0025556,-0.00011315,0.0067607,-0.031662,0,4.505,-8.9791e-06,6.08e-05,-7.1408e-07,4.5049,-4.7195e-06,0.0001004,-7.6891e-07,-0.35802,-0.0080751,-0.023201,0.15,0.15,9.9433,0.00167,0.0027656,-0.0001608,20.962,-0.30287,-42.692,2.0047,0.016255,0.0020167,-0.20481,0.087047,0.13333
3.3750,3,0,0,0,0,0,2.0159,0.016529,0.002209,2.0064,0.017303,0.0035405,0.00095225,-0.03655,-0.0033127,0.0064462,-0.036117,-4.7986e-05,0.74316,0.018169,0.012585,0.77511,0.034419,0.036507,0.0013104,0.0025896,-0.00051059,0.0017509,0.0027336,-0.00011387,0.0067607,-0.031662,0,4.505,-8.9791e-06,6.08e-05,-7.1408e-07,4.5049,-5.1508e-06,9.6148e-05,-7.6254e-07,-0.3579,-0.0081402,-0.023189,0.15,0.15,9.9434,0.0016595,0.0029387,-0.00016153,20.962,-0.30287,-42.692,2.0047,0.016255,0.0020167,-0.20481,0.087047,0.13333
3.3800,3,0,0,0,0,0,2.0197,0.01662,0.0022719,2.0139,0.017485,0.0036691,0.0009589,-0.036537,-0.0033152,0.0064557,-0.0361,-4.7785e-05,0.74137,0.018128,0.012469,0.77154,0.034329,0.036276,0.001299,0.0027554,-0.00051131,0.0017401,0.0029057,-0.00011458,0.0067607,-0.031662,0,4.505,-1.0367e-05,4.9079e-05,-7.0031e-07,4.5049,-5.5158e-06,9.2544e-05,-7.5715e-07,-0.35777,-0.0082048,-0.023177,0.15,0.15,9.9434,0.001648,0.0031045,-0.00016225,20.964,-0.30378,-42.691,2.0122,0.016438,0.0021455,-0.20451,0.086857,0.13335
3.3850,3,0,0,0,0,0,2.0234,0.01671,0.0023342,2.0139,0.017485,0.0036691,0.00096549,-0.036524,-0.0033178,0.0064652,-0.036082,-4.7591e-05,0.73958,0.018087,0.012353,0.77154,0.034329,0.036276,0.0012867,0.002915,-0.00051203,0.0017286,0.0030718,-0.00011529,0.0067607,-0.031662,0,4.505,-1.0367e-05,4.9079e-05,-7.0031e-07,4.5049,-6.0475e-06,8.7671e-05,-7.5054e-07,-0.35764,-0.0082689,-0.023167,0.15,0.15,9.9434,0.0016357,0.003264,-0.00016297,20.964,-0.30378,-42.691,2.0122,0.016438,0.0021455,-0.20451,0.086857,0.13335
3.3900,3,0,0,0,0,0,2.0271,0.016801,0.002396,2.0213,0.017666,0.0037954,0.00097201,-0.036509,-0.0033203,0.0064746,-0.036063,-4.7405e-05,0.73779,0.018046,0.012237,0.76798,0.034238,0.036046,0.0012732,0.0030661,-0.00051274,0.0017162,0.0032306,-0.000116,0.0067607,-0.031662,0,4.505,-1.1658e-05,3.7691e-05,-6.8596e-07,4.505,-6.4975e-06,8.3546e-05,-7.4494e-07,-0.3575,-0.0083323,-0.023157,0.15,0.15,9.9434,0.0016222,0.0034152,-0.00016368,20.964,-0.30378,-42.691,2.0197,0.01662,0.0022719,-0.20418,0.086669,0.13336
3.3950,3,0,0,0,0,0,2.0308,0.016891,0.0024572,2.0213,0.017666,0.0037954,0.00097847,-0.036494,-0.0033229,0.0064839,-0.036044,-4.7227e-05,0.736,0.018004,0.012121,0.76798,0.034238,0.036046,0.0012587,0.0032101,-0.00051345,0.0017027,0.0033823,-0.00011669,0.0067607,-0.031662,0,4.505,-1.1658e-05,3.7691e-05,-6.8596e-07,4.505,-7.0915e-06,7.8254e-05,-7.3809e-07,-0.35735,-0.0083952,-0.023147,0.15,0.15,9.9434,0.0016077,0.0035592,-0.00016438,20.964,-0.30378,-42.691,2.0197,0.01662,0.0022719,-0.20418,0.086669,0.13336
3.4000,3,0,0,0,0,0,2.0344,0.016981,0.0025178,2.0287,0.017846,0.0039194,0.00098486,-0.036478,-0.0033254,0.0064931,-0.036024,-4.7036e-05,0.73422,0.017962,0.012005,0.76442,0.034146,0.035817,0.0012428,0.0033451,-0.00051415,0.0016881,0.0035258,-0.00011739,0.0068639,-0.030705,0,4.5053,-3.6422e-07,0.00011562,-6.7073e-07,4.505,-7.5943e-06,7.3776e-05,-7.3229e-07,-0.35719,-0.0084573,-0.023138,0.15,0.15,9.9434,0.0015919,0.0036941,-0.00016508,20.967,-0.30465,-42.69,2.0271,0.016801,0.002396,-0.20383,0.086484,0.13337
3.4050,3,0,0,0,0,0,2.0381,0.017071,0.0025778,2.0287,0.017846,0.0039194,0.00099117,-0.036461,-0.003328,0.0065022,-0.036004,-4.6853e-05,0.73243,0.01792,0.01189,0.76442,0.034146,0.035817,0.0012259,0.0034723,-0.00051484,0.0016724,0.0036614,-0.00011807,0.0068639,-0.030705,0,4.5053,-3.6422e-07,0.00011562,-6.7073e-07,4.505,-8.2182e-06,6.8236e-05,-7.2518e-07,-0.35703,-0.0085187,-0.023129,0.15,0.15,9.9434,0.001575,0.0038213,-0.00016577,20.967,-0.30465,-42.69,2.0271,0.016801,0.002396,-0.20383,0.086484,0.13337
3.4100,3,0,0,0,0,0,2.0418,0.01716,0.0026373,2.0361,0.018026,0.0040411,0.00099739,-0.036444,-0.0033306,0.0065113,-0.035982,-4.6679e-05,0.73065,0.017877,0.011774,0.76086,0.034052,0.035587,0.0012076,0.0035899,-0.00051553,0.0016554,0.0037884,-0.00011875,0.0068639,-0.030705,0,4.5053,-1.3652e-06,0.00010549,-6.5439e-07,4.505,-8.7462e-06,6.3547e-05,-7.1916e-07,-0.35686,-0.0085793,-0.02312,0.15,0.15,9.9434,0.0015566,0.003939,-0.00016646,20.967,-0.30465,-42.69,2.0344,0.016981,0.0025178,-0.20344,0.086303,0.13338
3.4150,3,0,0,0,0,0,2.0454,0.01725,0.0026961,2.0361,0.018026,0.0040411,0.0010035,-0.036426,-0.0033331,0.0065202,-0.035961,-4.6513e-05,0.72886,0.017834,0.011659,0.76086,0.034052,0.035587,0.0011881,0.0036995,-0.00051621,0.0016372,0.0039069,-0.00011943,0.0068639,-0.030705,0,4.5053,-1.3652e-06,0.00010549,-6.5439e-07,4.505,-7.4594e-06,7.1542e-05,-7.1172e-07,-0.35669,-0.0086392,-0.022985,0.15,0.15,9.9435,0.0015371,0.0040485,-0.00016714,20.967,-0.30465,-42.69,2.0344,0.016981,0.0025178,-0.20344,0.086303,0.13338
3.4200,3,0,0,0,0,0,2.0491,0.017339,0.0027544,2.0434,0.018204,0.0041606,0.0010096,-0.036407,-0.0033357,0.006529,-0.035938,-4.6335e-05,0.72708,0.017791,0.011544,0.7573,0.033957,0.03536,0.0011714,0.0038228,-0.00051688,0.0016198,0.0040278,-0.0001201,0.0068639,-0.030705,0,4.5053,-2.2619e-06,9.5719e-05,-6.3674e-07,4.5051,-6.3702e-06,7.8309e-05,-7.0543e-07,-0.35651,-0.008698,-0.02287,0.15,0.15,9.9436,0.0015205,0.0041719,-0.00016782,20.97,-0.30546,-42.689,2.0418,0.01716,0.0026373,-0.20303,0.086125,0.13339
3.4250,3,0,0,0,0,0,2.0527,0.017428,0.0028122,2.0434,0.018204,0.0041606,0.0010155,-0.036388,-0.0033382,0.0065378,-0.035915,-4.6164e-05,0.7253,0.017748,0.011429,0.7573,0.033957,0.03536,0.0011572,0.0039578,-0.00051755,0.0016039,0.0041555,-0.00012076,0.0068639,-0.030705,0,4.5053,-2.2619e-06,9.5719e-05,-6.3674e-07,4.5051,-5.6018e-06,8.2482e-05,-6.976e-07,-0.35633,-0.0087561,-0.022771,0.15,0.15,9.9437,0.0015063,0.0043069,-0.00016848,20.97,-0.30546,-42.689,2.0418,0.01716,0.0026373,-0.20303,0.086125,0.13339
3.4300,3,0,0,0,0,0,2.0563,0.017517,0.0028693,2.0507,0.018382,0.0042778,0.0010214,-0.036368,-0.0033408,0.0065465,-0.035892,-4.6001e-05,0.72352,0.017704,0.011315,0.75374,0.033861,0.035135,0.0011447,0.0041,-0.00051821,0.0015897,0.0042903,-0.00012142,0.0068639,-0.030705,0,4.5053,-3.2595e-06,8.5067e-05,-6.1852e-07,4.5051,-4.9514e-06,8.6014e-05,-6.9096e-07,-0.35614,-0.0088135,-0.022685,0.15,0.15,9.9438,0.0014938,0.0044491,-0.00016914,20.97,-0.30546,-42.689,2.0491,0.017339,0.0027544,-0.2026,0.08595,0.13363
3.4350,3,0,0,0,0,0,2.0599,0.017605,0.0029259,2.0507,0.018382,0.0042778,0.0010272,-0.036348,-0.0033434,0.0065551,-0.035867,-4.5844e-05,0.72173,0.01766,0.011202,0.75374,0.033861,0.035135,0.0011337,0.0042483,-0.00051887,0.0015771,0.0044316,-0.00012206,0.0068639,-0.030705,0,4.5053,-3.2595e-06,8.5067e-05,-6.1852e-07,4.5052,-4.5385e-06,8.7504e-05,-6.8264e-07,-0.35594,-0.0088703,-0.022612,0.15,0.15,9.9439,0.0014827,0.0045974,-0.0001698,20.97,-0.30546,-42.689,2.0491,0.017339,0.0027544,-0.2026,0.08595,0.13363
3.4400,3,0,0,0,0,0,2.0636,0.017694,0.0029819,2.058,0.018559,0.0043927,0.001033,-0.036326,-0.003346,0.0065637,-0.035842,-4.5675e-05,0.71995,0.017616,0.011089,0.75019,0.033764,0.034914,0.0011236,0.0043992,-0.00051951,0.0015656,0.0045776,-0.00012271,0.0068639,-0.030705,0,4.5053,-4.3743e-06,7.3466e-05,-6.001e-07,4.5052,-4.189e-06,8.8765e-05,-6.7559e-07,-0.35573,-0.0089265,-0.022549,0.15,0.15,9.9439,0.0014726,0.0047483,-0.00017045,20.973,-0.30622,-42.687,2.0563,0.017517,0.0028693,-0.20214,0.085779,0.1338
3.4450,3,0,0,0,0,0,2.0672,0.017782,0.0030373,2.058,0.018559,0.0043927,0.0010387,-0.036304,-0.0033485,0.0065722,-0.035816,-4.5512e-05,0.71818,0.017571,0.010976,0.75019,0.033764,0.034914,0.0011142,0.0045522,-0.00052015,0.0015552,0.004727,-0.00012334,0.0068639,-0.030705,0,4.5053,-4.3743e-06,7.3466e-05,-6.001e-07,4.5052,-4.0463e-06,8.8197e-05,-6.6683e-07,-0.35552,-0.0089823,-0.022494,0.15,0.15,9.944,0.0014633,0.0049013,-0.00017109,20.973,-0.30622,-42.687,2.0563,0.017517,0.0028693,-0.20214,0.085779,0.1338
3.4500,3,0,0,0,0,0,2.0707,0.017869,0.0030922,2.0652,0.018735,0.0045055,0.0010443,-0.036282,-0.0033511,0.0065806,-0.035789,-4.5356e-05,0.7164,0.017526,0.010864,0.74665,0.033666,0.034695,0.0011052,0.0047043,-0.00052078,0.0015455,0.0048778,-0.00012397,0.0068639,-0.030705,0,4.5053,-5.5628e-06,6.1217e-05,-5.8185e-07,4.5052,-3.9255e-06,8.7717e-05,-6.5941e-07,-0.3553,-0.0090377,-0.022445,0.15,0.15,9.944,0.0014543,0.0050534,-0.00017172,20.973,-0.30622,-42.687,2.0636,0.017694,0.0029819,-0.20165,0.085611,0.13392
3.4550,3,0,0,0,0,0,2.0743,0.017957,0.0031465,2.0652,0.018735,0.0045055,0.00105,-0.036258,-0.0033537,0.006589,-0.035762,-4.5205e-05,0.71462,0.017481,0.010752,0.74665,0.033666,0.034695,0.0010965,0.0048555,-0.00052141,0.0015363,0.0050288,-0.00012459,0.0068639,-0.030705,0,4.5053,-5.5628e-06,6.1217e-05,-5.8185e-07,4.5053,-3.9944e-06,8.5529e-05,-6.5031e-07,-0.35507,-0.0090926,-0.022403,0.15,0.15,9.944,0.0014455,0.0052046,-0.00017234,20.973,-0.30622,-42.687,2.0636,0.017694,0.0029819,-0.20165,0.085611,0.13392
3.4600,3,0,0,0,0,0,2.0779,0.018045,0.0032003,2.0724,0.018911,0.004616,0.0010555,-0.036234,-0.0033563,0.0065974,-0.035734,-4.5044e-05,0.71285,0.017435,0.010639,0.7431,0.033566,0.034477,0.0010875,0.005003,-0.00052203,0.0015272,0.005178,-0.0001252,0.0068639,-0.030705,0,4.5053,-6.7762e-06,4.8651e-05,-5.6371e-07,4.5053,-4.0528e-06,8.3677e-05,-6.426e-07,-0.35483,-0.0091471,-0.022366,0.15,0.15,9.9441,0.0014366,0.0053521,-0.00017296,20.977,-0.30694,-42.685,2.0707,0.017869,0.0030922,-0.20113,0.085444,0.13401
3.4650,3,0,0,0,0,0,2.0815,0.018132,0.0032535,2.0724,0.018911,0.004616,0.0010611,-0.036209,-0.0033589,0.0066057,-0.035705,-4.4889e-05,0.71107,0.01739,0.010528,0.7431,0.033566,0.034477,0.0010785,0.0051473,-0.00052264,0.0015181,0.0053249,-0.00012581,0.0068639,-0.030705,0,4.5053,-6.7762e-06,4.8651e-05,-5.6371e-07,4.5053,-4.2846e-06,8.0229e-05,-6.3328e-07,-0.35459,-0.0092012,-0.022333,0.15,0.15,9.9441,0.0014276,0.0054963,-0.00017357,20.977,-0.30694,-42.685,2.0707,0.017869,0.0030922,-0.20113,0.085444,0.13401
3.4700,3,0,0,0,0,0,2.085,0.018219,0.0033061,2.0796,0.019085,0.0047244,0.0010666,-0.036183,-0.0033615,0.006614,-0.035675,-4.474e-05,0.7093,0.017344,0.010416,0.73957,0.033466,0.034261,0.001069,0.0052856,-0.00052324,0.0015089,0.0054676,-0.00012641,0.0068639,-0.030705,0,4.5053,-7.9714e-06,3.6064e-05,-5.4572e-07,4.5053,-4.4808e-06,7.731e-05,-6.2538e-07,-0.35434,-0.0092549,-0.022303,0.15,0.15,9.9441,0.001418,0.0056346,-0.00017417,20.977,-0.30694,-42.685,2.0779,0.018045,0.0032003,-0.20058,0.08528,0.13407
3.4750,3,0,0,0,0,0,2.0886,0.018305,0.0033582,2.0796,0.019085,0.0047244,0.001072,-0.036157,-0.003364,0.0066221,-0.035645,-4.4597e-05,0.70753,0.017297,0.010304,0.73957,0.033466,0.034261,0.001059,0.0054189,-0.00052383,0.0014993,0.0056058,-0.000127,0.0068639,-0.030705,0,4.5053,-7.9714e-06,3.6064e-05,-5.4572e-07,4.5053,-4.8332e-06,7.2911e-05,-6.1591e-07,-0.35408,-0.0093081,-0.022276,0.15,0.15,9.9441,0.001408,0.0057679,-0.00017477,20.977,-0.30694,-42.685,2.0779,0.018045,0.0032003,-0.20058,0.08528,0.13407
3.4800,3,0,0,0,0,0,2.0921,0.018392,0.0034097,2.0867,0.019258,0.0048305,0.0010774,-0.03613,-0.0033666,0.0066303,-0.035614,-4.4445e-05,0.70576,0.017251,0.010193,0.73603,0.033365,0.034046,0.0010482,0.0055446,-0.00052442,0.0014891,0.005738,-0.00012758,0.0068639,-0.030705,0,4.5053,-9.1131e-06,2.3703e-05,-5.2761e-07,4.5053,-5.1315e-06,6.9186e-05,-6.079e-07,-0.35382,-0.0093609,-0.022252,0.15,0.15,9.9441,0.0013973,0.0058936,-0.00017535,20.982,-0.30762,-42.683,2.085,0.018219,0.0033061,-0.20001,0.085117,0.13411
3.4850,3,0,0,0,0,0,2.0956,0.018478,0.0034607,2.0867,0.019258,0.0048305,0.0010827,-0.036102,-0.0033692,0.0066383,-0.035583,-4.4299e-05,0.70399,0.017204,0.010082,0.73603,0.033365,0.034046,0.0010368,0.0056639,-0.00052499,0.0014783,0.0058639,-0.00012815,0.0068639,-0.030705,0,4.5053,-9.1131e-06,2.3703e-05,-5.2761e-07,4.5053,-5.5675e-06,6.4101e-05,-5.9835e-07,-0.35354,-0.0094132,-0.02223,0.15,0.15,9.9442,0.0013858,0.0060129,-0.00017593,20.982,-0.30762,-42.683,2.085,0.018219,0.0033061,-0.20001,0.085117,0.13411
3.4900,3,0,0,0,0,0,2.0992,0.018564,0.0035111,2.0938,0.019431,0.0049345,0.001088,-0.036074,-0.0033718,0.0066463,-0.035551,-4.416e-05,0.70222,0.017157,0.0099707,0.7325,0.033262,0.033831,0.0010244,0.0057744,-0.00052556,0.0014667,0.0059823,-0.00012872,0.0068639,-0.030705,0,4.5053,-1.0173e-05,1.1766e-05,-5.0923e-07,4.5053,-5.9365e-06,5.9797e-05,-5.9027e-07,-0.35327,-0.0094649,-0.022209,0.15,0.15,9.9442,0.0013734,0.0061234,-0.00017649,20.982,-0.30762,-42.683,2.0921,0.018392,0.0034097,-0.19941,0.084957,0.13415
3.4950,3,0,0,0,0,0,2.1027,0.01865,0.003561,2.0938,0.019431,0.0049345,0.0010932,-0.036045,-0.0033744,0.0066542,-0.035518,-4.4028e-05,0.70045,0.01711,0.0098596,0.7325,0.033262,0.033831,0.0010111,0.0058775,-0.00052612,0.0014544,0.0060933,-0.00012928,0.0068639,-0.030705,0,4.5053,-1.0173e-05,1.1766e-05,-5.0923e-07,4.5053,-6.4242e-06,5.4256e-05,-5.8065e-07,-0.35299,-0.009516,-0.02219,0.15,0.15,9.9442,0.0013602,0.0062265,-0.00017706,20.982,-0.30762,-42.683,2.0921,0.018392,0.0034097,-0.19941,0.084957,0.13415
3.5000,3,0,0,0,0,0,2.1062,0.018735,0.0036103,2.1008,0.019603,0.0050362,0.0010984,-0.036015,-0.003377,0.0066621,-0.035485,-4.3887e-05,0.69869,0.017062,0.0097487,0.72898,0.033159,0.033616,0.0009968,0.005971,-0.00052667,0.0014411,0.0061959,-0.00012983,0.0069476,-0.029704,0,4.5059,-8.1892e-07,9.7385e-05,-4.9019e-07,4.5053,-6.837e-06,4.9566e-05,-5.7251e-07,-0.3527,-0.0095665,-0.022172,0.15,0.15,9.9442,0.0013459,0.0063201,-0.00017761,20.986,-0.30826,-42.68,2.0992,0.018564,0.0035111,-0.19879,0.0848,0.13417
3.5050,3,0,0,0,0,0,2.1097,0.018821,0.003659,2.1008,0.019603,0.0050362,0.0011034,-0.035985,-0.0033796,0.0066699,-0.035452,-4.3753e-05,0.69693,0.017014,0.0096378,0.72898,0.033159,0.033616,0.00098155,0.0060565,-0.00052722,0.0014268,0.0062902,-0.00013037,0.0069476,-0.029704,0,4.5059,-8.1892e-07,9.7385e-05,-4.9019e-07,4.5053,-7.3491e-06,4.3763e-05,-5.6279e-07,-0.35241,-0.0096163,-0.022156,0.15,0.15,9.9442,0.0013306,0.0064055,-0.00017815,20.986,-0.30826,-42.68,2.0992,0.018564,0.0035111,-0.19879,0.0848,0.13417
3.5100,3,0,0,0,0,0,2.1131,0.018906,0.0037072,2.1078,0.019773,0.0051357,0.0011084,-0.035955,-0.0033822,0.0066775,-0.035418,-4.3627e-05,0.69516,0.016966,0.009527,0.72546,0.033055,0.033401,0.00096517,0.0061319,-0.00052775,0.0014115,0.0063753,-0.0001309,0.0069476,-0.029704,0,4.5059,-1.6345e-06,8.6943e-05,-4.7023e-07,4.5053,-7.7826e-06,3.8851e-05,-5.5457e-07,-0.35211,-0.0096654,-0.022139,0.15,0.15,9.9442,0.0013142,0.006481,-0.00017869,20.986,-0.30826,-42.68,2.1062,0.018735,0.0036103,-0.19815,0.084645,0.13418
3.5150,3,0,0,0,0,0,2.1166,0.018991,0.0037548,2.1078,0.019773,0.0051357,0.0011134,-0.035924,-0.0033848,0.0066851,-0.035384,-4.3508e-05,0.6934,0.016918,0.0094163,0.72546,0.033055,0.033401,0.00094781,0.0061989,-0.00052828,0.0013953,0.0064517,-0.00013142,0.0069476,-0.029704,0,4.5059,-1.6345e-06,8.6943e-05,-4.7023e-07,4.5054,-6.7136e-06,4.7837e-05,-5.4469e-07,-0.35182,-0.0097138,-0.02195,0.15,0.15,9.9444,0.0012969,0.006548,-0.00017921,20.986,-0.30826,-42.68,2.1062,0.018735,0.0036103,-0.19815,0.084645,0.13418
3.5200,3,0,0,0,0,0,2.1201,0.019075,0.0038019,2.1148,0.019943,0.0052331,0.0011182,-0.035893,-0.0033874,0.0066926,-0.03535,-4.3382e-05,0.69164,0.016869,0.0093066,0.72195,0.032949,0.033189,0.00093284,0.0062814,-0.0005288,0.0013796,0.006531,-0.00013194,0.0069476,-0.029704,0,4.5059,-2.362e-06,7.6958e-05,-4.4909e-07,4.5055,-5.8086e-06,5.5443e-05,-5.3632e-07,-0.35152,-0.0097614,-0.021787,0.15,0.15,9.9445,0.0012819,0.0066304,-0.00017973,20.992,-0.30886,-42.678,2.1131,0.018906,0.0037072,-0.19749,0.084494,0.1342
