time,out_motors,out_plant,out_kalman,out_mpc,out_sensors,out_mahony,out_lqi,up_kalman,up_mpc,up_lqi,up_mocap,up_motors,up_plant
1.1200,0.00,0.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
1.1250,1.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.1300,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
1.1350,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
1.1400,0.00,1.00,1.00,-1.00,1.00,0.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
1.1450,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
1.1500,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
1.1550,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.1600,1.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,1.00
1.1650,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.1700,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
1.1750,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.1800,1.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
1.1850,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.1900,1.00,1.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
1.1950,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.2000,1.00,1.00,0.00,4435.00,5.00,3.00,1.00,3.00,1.00,0.00,0.00,1.00,0.00
1.2050,1.00,2.00,-1.00,-1.00,2.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
1.2100,0.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
1.2150,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
1.2200,0.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
1.2250,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.2300,1.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
1.2350,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
1.2400,0.00,1.00,1.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
1.2450,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.2500,1.00,1.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
1.2550,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.2600,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
1.2650,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.2700,1.00,1.00,0.00,-1.00,1.00,0.00,0.00,1.00,-1.00,0.00,0.00,0.00,0.00
1.2750,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
1.2800,0.00,1.00,1.00,-1.00,1.00,0.00,1.00,1.00,-1.00,0.00,1.00,0.00,1.00
1.2850,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
1.2900,0.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
1.2950,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
1.3000,0.00,1.00,1.00,4266.00,3.00,2.00,1.00,2.00,0.00,0.00,1.00,0.00,1.00
1.3050,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
1.3100,0.00,1.00,1.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,0.00,1.00,0.00
1.3150,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.3200,1.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
1.3250,0.00,1.00,-1.00,-1.00,2.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.3300,1.00,1.00,0.00,-1.00,2.00,1.00,1.00,4.00,-1.00,1.00,0.00,1.00,0.00
1.3350,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
1.3400,0.00,1.00,0.00,-1.00,1.00,1.00,1.00,3.00,-1.00,1.00,0.00,0.00,0.00
1.3450,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
1.3500,0.00,2.00,0.00,-1.00,3.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
1.3550,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.3600,1.00,1.00,0.00,-1.00,3.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,1.00
1.3650,1.00,2.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.3700,1.00,3.00,1.00,-1.00,4.00,2.00,1.00,6.00,-1.00,1.00,1.00,1.00,0.00
1.3750,1.00,2.00,-1.00,-1.00,3.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,2.00,1.00
1.3800,1.00,3.00,0.00,-1.00,4.00,1.00,0.00,2.00,-1.00,1.00,0.00,0.00,0.00
1.3850,0.00,2.00,-1.00,-1.00,2.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
1.3900,0.00,1.00,0.00,-1.00,2.00,2.00,1.00,4.00,-1.00,1.00,1.00,0.00,0.00
1.3950,0.00,2.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
1.4000,0.00,2.00,0.00,3030.00,4.00,1.00,0.00,4.00,0.00,0.00,1.00,0.00,0.00
1.4050,1.00,2.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.4100,1.00,1.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
1.4150,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.4200,1.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,1.00,0.00,0.00,0.00
1.4250,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.4300,1.00,1.00,0.00,-1.00,1.00,0.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
1.4350,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.4400,1.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,0.00,1.00,0.00
1.4450,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.4500,1.00,1.00,0.00,-1.00,2.00,1.00,0.00,1.00,-1.00,1.00,0.00,1.00,0.00
1.4550,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.4600,0.00,1.00,0.00,-1.00,2.00,2.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
1.4650,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.4700,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
1.4750,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.4800,0.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
1.4850,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.4900,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
1.4950,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.5000,1.00,1.00,1.00,2939.00,3.00,1.00,0.00,3.00,1.00,0.00,0.00,1.00,0.00
1.5050,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.5100,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
1.5150,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.5200,0.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
1.5250,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
1.5300,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
1.5350,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.5400,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,3.00,-1.00,0.00,1.00,0.00,1.00
1.5450,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.5500,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
1.5550,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
1.5600,0.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
1.5650,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.5700,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,0.00,1.00,0.00
1.5750,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.5800,1.00,1.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
1.5850,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
1.5900,0.00,1.00,0.00,-1.00,1.00,0.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
1.5950,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
1.6000,1.00,1.00,1.00,2850.00,2.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
1.6050,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
1.6100,0.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
1.6150,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
1.6200,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
1.6250,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.6300,0.00,0.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,1.00,0.00,0.00,0.00
1.6350,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.6400,1.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
1.6450,1.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.6500,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
1.6550,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
1.6600,0.00,0.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
1.6650,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
1.6700,0.00,1.00,0.00,-1.00,2.00,2.00,1.00,2.00,-1.00,0.00,1.00,0.00,0.00
1.6750,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.6800,1.00,1.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
1.6850,0.00,0.00,-1.00,-1.00,0.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
1.6900,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,1.00
1.6950,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.7000,1.00,1.00,1.00,2856.00,2.00,1.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00
1.7050,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.7100,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
1.7150,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
1.7200,0.00,1.00,1.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,1.00
1.7250,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
1.7300,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,1.00,-1.00,0.00,0.00,0.00,0.00
1.7350,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.7400,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,1.00
1.7450,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.7500,1.00,1.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
1.7550,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
1.7600,0.00,0.00,0.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
1.7650,1.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.7700,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
1.7750,0.00,1.00,-1.00,-1.00,2.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
1.7800,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,1.00,-1.00,1.00,0.00,1.00,0.00
1.7850,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.7900,0.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
1.7950,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.8000,1.00,0.00,0.00,2871.00,2.00,1.00,1.00,2.00,0.00,1.00,0.00,1.00,0.00
1.8050,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
1.8100,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
1.8150,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.8200,1.00,2.00,0.00,-1.00,1.00,1.00,0.00,3.00,-1.00,0.00,0.00,0.00,0.00
1.8250,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
1.8300,0.00,1.00,0.00,-1.00,1.00,1.00,0.00,1.00,-1.00,0.00,0.00,0.00,0.00
1.8350,2.00,2.00,-1.00,-1.00,2.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.8400,1.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
1.8450,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
1.8500,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
1.8550,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.8600,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
1.8650,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.8700,0.00,0.00,0.00,-1.00,1.00,0.00,1.00,3.00,-1.00,0.00,0.00,0.00,1.00
1.8750,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
1.8800,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
1.8850,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.8900,1.00,1.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
1.8950,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
1.9000,1.00,1.00,0.00,2856.00,2.00,1.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00
1.9050,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.9100,1.00,1.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
1.9150,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
1.9200,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
1.9250,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.9300,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
1.9350,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
1.9400,0.00,0.00,0.00,-1.00,1.00,1.00,0.00,3.00,-1.00,0.00,1.00,0.00,1.00
1.9450,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
1.9500,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,3.00,-1.00,0.00,0.00,0.00,0.00
1.9550,0.00,0.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
1.9600,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
1.9650,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
1.9700,0.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
1.9750,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.9800,0.00,1.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
1.9850,1.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
1.9900,1.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
1.9950,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
2.0000,0.00,1.00,0.00,3028.00,3.00,2.00,0.00,3.00,1.00,0.00,0.00,0.00,0.00
2.0050,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
2.0100,0.00,2.00,0.00,-1.00,1.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
2.0150,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
2.0200,0.00,1.00,1.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
2.0250,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
2.0300,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
2.0350,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
2.0400,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
2.0450,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
2.0500,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,1.00,-1.00,0.00,0.00,0.00,1.00
2.0550,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
2.0600,0.00,1.00,0.00,-1.00,1.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
2.0650,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
2.0700,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
2.0750,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
2.0800,1.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,0.00
2.0850,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
2.0900,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
2.0950,1.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
2.1000,1.00,1.00,0.00,2876.00,2.00,1.00,0.00,3.00,1.00,0.00,1.00,0.00,1.00
2.1050,0.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
2.1100,1.00,1.00,0.00,-1.00,2.00,1.00,1.00,2.00,-1.00,1.00,0.00,1.00,0.00
2.1150,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
2.1200,0.00,1.00,1.00,-1.00,2.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
2.1250,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
2.1300,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,0.00
2.1350,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
2.1400,1.00,1.00,0.00,-1.00,1.00,0.00,0.00,1.00,-1.00,0.00,0.00,0.00,0.00
2.1450,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
2.1500,0.00,1.00,1.00,-1.00,1.00,1.00,1.00,2.00,-1.00,0.00,1.00,0.00,1.00
2.1550,0.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
2.1600,0.00,2.00,0.00,-1.00,2.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
2.1650,0.00,0.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
2.1700,0.00,0.00,0.00,-1.00,1.00,0.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
2.1750,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
2.1800,0.00,1.00,1.00,-1.00,1.00,0.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
2.1850,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,1.00
2.1900,0.00,1.00,1.00,-1.00,1.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
2.1950,1.00,1.00,-1.00,-1.00,1.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
2.2000,0.00,1.00,1.00,3333.00,7.00,2.00,1.00,4.00,1.00,1.00,0.00,1.00,1.00
2.2050,1.00,2.00,-1.00,-1.00,3.00,2.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
2.2100,1.00,1.00,1.00,-1.00,2.00,1.00,0.00,2.00,-1.00,1.00,0.00,1.00,0.00
2.2150,1.00,1.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,1.00
2.2200,0.00,1.00,1.00,-1.00,2.00,1.00,1.00,2.00,-1.00,0.00,0.00,0.00,1.00
2.2250,0.00,2.00,-1.00,-1.00,2.00,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
2.2300,0.00,1.00,0.00,-1.00,3.00,1.00,0.00,2.00,-1.00,0.00,1.00,0.00,1.00
2.2350,1.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,0.00,0.00
2.2400,0.00,1.00,0.00,-1.00,2.00,1.00,0.00,1.00,-1.00,0.00,0.00,0.00,0.00
2.2450,0.00,1.00,-1.00,-1.00,1.00,0.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.00,0.00
