time,ref_x,ref_y,ref_z,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi
2.5900,3.000000,0.000000,0.000000,1.555178,-0.032891,-0.028931,1.552061,-0.031447,-0.027191,-0.004305,-0.024241,-0.001394,-0.004115,-0.025805,0.000503,0.986798,0.012663,0.023815,1.014043,0.036081,0.053886,0.002765,-0.046728,-0.003059,-0.008766,-0.050860,-0.006042,-0.001947,-0.033623,0.000000,4.517912,0.001008,0.000464,0.000157,4.517203,0.000656,0.000582,-0.000384
2.5950,3.000000,0.000000,0.000000,1.560112,-0.032827,-0.028812,1.552061,-0.031447,-0.027191,-0.004291,-0.024475,-0.001409,-0.004209,-0.026073,0.000566,0.985608,0.012876,0.023851,1.014043,0.036081,0.053886,0.004350,-0.045755,-0.003342,-0.007897,-0.050165,0.000486,-0.001947,-0.033623,0.000000,4.517912,0.001008,0.000464,0.000157,4.517312,0.000710,0.000564,-0.000301
2.6000,3.000000,0.000000,0.000000,1.565040,-0.032763,-0.028693,1.561864,-0.031480,-0.026667,-0.004269,-0.024704,-0.001424,-0.004282,-0.026465,0.000511,0.984407,0.013088,0.023862,1.010612,0.034626,0.054252,0.006181,-0.044671,-0.003582,-0.015772,-0.059301,-0.004155,-0.000443,-0.036257,0.000000,4.502254,0.001432,0.000986,0.000004,4.515000,0.000821,0.000629,-0.000254
2.6050,3.000000,0.000000,0.000000,1.569962,-0.032698,-0.028574,1.561864,-0.031480,-0.026667,-0.004238,-0.024927,-0.001441,-0.004280,-0.026665,0.000451,0.983196,0.013299,0.023851,1.010612,0.034626,0.054252,0.008223,-0.043493,-0.003784,-0.006239,-0.055295,-0.007217,-0.000443,-0.036257,0.000000,4.502254,0.001432,0.000986,0.000004,4.513043,0.000915,0.000684,-0.000214
2.6100,3.000000,0.000000,0.000000,1.574878,-0.032631,-0.028454,1.571813,-0.031301,-0.026541,-0.004196,-0.025145,-0.001459,-0.004224,-0.026853,0.000404,0.981974,0.013509,0.023823,1.010089,0.035545,0.052918,0.010219,-0.042351,-0.003913,0.001068,-0.050435,-0.007358,-0.000443,-0.036257,0.000000,4.502254,0.000784,0.000547,0.000290,4.511387,0.000895,0.000663,-0.000137
2.6150,3.000000,0.000000,0.000000,1.579788,-0.032564,-0.028335,1.571813,-0.031301,-0.026541,-0.004144,-0.025357,-0.001478,-0.004172,-0.027119,0.000367,0.980742,0.013716,0.023778,1.010089,0.035545,0.052918,0.012178,-0.041239,-0.003980,0.004794,-0.053260,-0.006590,-0.000443,-0.036257,0.000000,4.502254,0.000784,0.000547,0.000290,4.509985,0.000878,0.000645,-0.000071
2.6200,3.000000,0.000000,0.000000,1.584691,-0.032495,-0.028216,1.581525,-0.031241,-0.026287,-0.004083,-0.025563,-0.001497,-0.004168,-0.027314,0.000353,0.979499,0.013921,0.023721,1.006788,0.035422,0.051713,0.014073,-0.040231,-0.004010,0.004424,-0.043751,-0.005622,-0.000443,-0.036257,0.000000,4.502254,0.000692,0.000255,0.000183,4.508798,0.000849,0.000585,-0.000032
2.6250,3.000000,0.000000,0.000000,1.589589,-0.032425,-0.028098,1.581525,-0.031241,-0.026287,-0.004012,-0.025764,-0.001516,-0.004176,-0.027484,0.000385,0.978247,0.014123,0.023652,1.006788,0.035422,0.051713,0.015914,-0.039310,-0.004009,0.001013,-0.041412,-0.000660,-0.000443,-0.036257,0.000000,4.502254,0.000692,0.000255,0.000183,4.507794,0.000825,0.000534,0.000001
2.6300,3.000000,0.000000,0.000000,1.594480,-0.032355,-0.027979,1.591562,-0.031361,-0.026205,-0.003932,-0.025961,-0.001535,-0.004109,-0.027673,0.000397,0.976986,0.014322,0.023574,1.006674,0.034129,0.050508,0.017681,-0.038486,-0.004047,0.007397,-0.042007,0.000021,-0.000443,-0.036257,0.000000,4.502254,0.000612,0.000168,-0.000266,4.506943,0.000792,0.000478,-0.000040
2.6350,3.000000,0.000000,0.000000,1.599365,-0.032283,-0.027862,1.591562,-0.031361,-0.026205,-0.003843,-0.026153,-0.001555,-0.004034,-0.027895,0.000413,0.975714,0.014516,0.023488,1.006674,0.034129,0.050508,0.019387,-0.037745,-0.004117,0.014309,-0.041098,0.000575,-0.000443,-0.036257,0.000000,4.502254,0.000612,0.000168,-0.000266,4.506223,0.000765,0.000430,-0.000075
2.6400,3.000000,0.000000,0.000000,1.604244,-0.032211,-0.027744,1.601335,-0.031023,-0.025947,-0.003746,-0.026342,-0.001575,-0.003929,-0.027958,0.000364,0.974434,0.014706,0.023395,1.004152,0.035965,0.049202,0.020812,-0.037207,-0.004142,0.023407,-0.032219,-0.006608,-0.000443,-0.036257,0.000000,4.502254,-0.000056,-0.000341,0.000236,4.505614,0.000639,0.000312,-0.000027
2.6450,3.000000,0.000000,0.000000,1.609116,-0.032137,-0.027627,1.601335,-0.031023,-0.025947,-0.003641,-0.026528,-0.001595,-0.003791,-0.028222,0.000350,0.973145,0.014892,0.023296,1.004152,0.035965,0.049202,0.021999,-0.036843,-0.004129,0.030815,-0.043096,-0.006947,-0.000443,-0.036257,0.000000,4.502254,-0.000056,-0.000341,0.000236,4.505098,0.000532,0.000212,0.000013
2.6500,3.000000,0.000000,0.000000,1.613981,-0.032063,-0.027511,1.610812,-0.030693,-0.025592,-0.003531,-0.026712,-0.001615,-0.003708,-0.028518,0.000396,0.971846,0.015072,0.023192,0.998166,0.036588,0.050416,0.022929,-0.036374,-0.004145,0.026608,-0.049378,-0.001218,-0.000443,-0.036257,0.000000,4.502254,-0.000216,0.000604,-0.000188,4.504662,0.000417,0.000272,-0.000018
2.6550,3.000000,0.000000,0.000000,1.618841,-0.031987,-0.027395,1.610812,-0.030693,-0.025592,-0.003416,-0.026894,-0.001635,-0.003638,-0.028699,0.000450,0.970539,0.015247,0.023084,0.998166,0.036588,0.050416,0.023643,-0.035818,-0.004186,0.022485,-0.043581,0.002483,-0.000443,-0.036257,0.000000,4.502254,-0.000216,0.000604,-0.000188,4.504292,0.000320,0.000323,-0.000044
2.6600,3.000000,0.000000,0.000000,1.623693,-0.031911,-0.027279,1.620500,-0.030687,-0.025430,-0.003297,-0.027074,-0.001655,-0.003424,-0.028942,0.000465,0.969223,0.015417,0.022972,0.994435,0.035650,0.049598,0.024126,-0.035273,-0.004307,0.028449,-0.041782,0.003738,-0.000443,-0.036257,0.000000,4.502254,-0.000351,0.000281,-0.000600,4.503979,0.000217,0.000316,-0.000129
2.6650,3.000000,0.000000,0.000000,1.628540,-0.031834,-0.027164,1.620500,-0.030687,-0.025430,-0.003176,-0.027250,-0.001676,-0.003338,-0.029136,0.000395,0.967898,0.015580,0.022857,0.994435,0.035650,0.049598,0.024416,-0.034738,-0.004497,0.024272,-0.042563,-0.004141,-0.000443,-0.036257,0.000000,4.502254,-0.000351,0.000281,-0.000600,4.503714,0.000130,0.000311,-0.000201
2.6700,3.000000,0.000000,0.000000,1.633379,-0.031756,-0.027050,1.630135,-0.030642,-0.025252,-0.003053,-0.027424,-0.001698,-0.003110,-0.029221,0.000316,0.966564,0.015738,0.022740,0.992417,0.035872,0.049301,0.024537,-0.034277,-0.004599,0.026770,-0.036809,-0.008781,-0.000443,-0.036257,0.000000,4.502254,-0.000358,0.000028,0.000400,4.503490,0.000055,0.000267,-0.000109
2.6750,3.000000,0.000000,0.000000,1.638212,-0.031677,-0.026936,1.630135,-0.030642,-0.025252,-0.002930,-0.027595,-0.001721,-0.003060,-0.029440,0.000261,0.965222,0.015890,0.022620,0.992417,0.035872,0.049301,0.024518,-0.033880,-0.004628,0.028765,-0.035705,-0.009368,-0.000443,-0.036257,0.000000,4.502254,-0.000358,0.000028,0.000400,4.503301,-0.000008,0.000231,-0.000031
2.6800,3.000000,0.000000,0.000000,1.643038,-0.031598,-0.026823,1.639714,-0.030266,-0.025001,-0.002806,-0.027765,-0.001743,-0.002950,-0.029687,0.000175,0.963872,0.016035,0.022499,0.987600,0.040359,0.048143,0.024291,-0.033467,-0.004530,0.032574,-0.040471,-0.013783,-0.000443,-0.036257,0.000000,4.502254,-0.000615,0.000290,0.000842,4.503140,-0.000101,0.000240,0.000103
2.6850,3.000000,0.000000,0.000000,1.647857,-0.031518,-0.026711,1.639714,-0.030266,-0.025001,-0.002684,-0.027932,-0.001765,-0.002788,-0.029913,0.000207,0.962513,0.016175,0.022375,0.987600,0.040359,0.048143,0.023887,-0.033041,-0.004325,0.034986,-0.040967,-0.004480,-0.000443,-0.036257,0.000000,4.502254,-0.000615,0.000290,0.000842,4.503004,-0.000180,0.000248,0.000217
2.6900,3.000000,0.000000,0.000000,1.652670,-0.031437,-0.026599,1.649717,-0.030207,-0.024888,-0.002564,-0.028097,-0.001787,-0.002644,-0.030142,0.000220,0.961147,0.016309,0.022250,0.986300,0.040062,0.046611,0.023290,-0.032571,-0.004165,0.033791,-0.041166,-0.001486,-0.000443,-0.036257,0.000000,4.502254,-0.000747,0.000410,-0.000096,4.502889,-0.000267,0.000273,0.000169
2.6950,3.000000,0.000000,0.000000,1.657476,-0.031355,-0.026488,1.649717,-0.030207,-0.024888,-0.002447,-0.028260,-0.001807,-0.002576,-0.030298,0.000221,0.959772,0.016437,0.022124,0.986300,0.040062,0.046611,0.022529,-0.032065,-0.004044,0.021751,-0.032604,-0.001092,-0.000443,-0.036257,0.000000,4.502254,-0.000747,0.000410,-0.000096,4.502791,-0.000341,0.000294,0.000128
2.7000,3.000000,0.000000,0.000000,1.662274,-0.031273,-0.026377,1.659129,-0.029965,-0.024847,-0.002334,-0.028421,-0.001827,-0.002353,-0.030372,0.000196,0.958389,0.016559,0.022020,0.982617,0.040400,0.045730,0.021701,-0.031722,-0.003949,0.027099,-0.027032,-0.001954,0.000566,-0.038010,0.000000,4.516034,-0.000533,-0.000324,-0.000052,4.504825,-0.000370,0.000199,0.000100
2.7050,3.000000,0.000000,0.000000,1.667066,-0.031190,-0.026267,1.659129,-0.029965,-0.024847,-0.002225,-0.028579,-0.001846,-0.002309,-0.030587,0.000163,0.956997,0.016676,0.021934,0.982617,0.040400,0.045730,0.020818,-0.031518,-0.003875,0.019611,-0.033358,-0.003508,0.000566,-0.038010,0.000000,4.516034,-0.000533,-0.000324,-0.000052,4.506545,-0.000395,0.000119,0.000077
2.7100,3.000000,0.000000,0.000000,1.671851,-0.031107,-0.026157,1.668835,-0.029775,-0.024909,-0.002120,-0.028737,-0.001865,-0.002317,-0.030703,0.000164,0.955597,0.016788,0.021864,0.979705,0.042051,0.043779,0.020074,-0.031419,-0.003828,0.014792,-0.027708,-0.001147,0.000566,-0.038010,0.000000,4.516034,0.000012,-0.000281,-0.000097,4.508002,-0.000333,0.000057,0.000050
2.7150,3.000000,0.000000,0.000000,1.676629,-0.031023,-0.026048,1.668835,-0.029775,-0.024909,-0.002019,-0.028894,-0.001884,-0.002207,-0.030929,0.000153,0.954189,0.016894,0.021807,0.979705,0.042051,0.043779,0.019449,-0.031410,-0.003801,0.015129,-0.035725,-0.000802,0.000566,-0.038010,0.000000,4.516034,0.000012,-0.000281,-0.000097,4.509235,-0.000280,0.000005,0.000028
2.7200,3.000000,0.000000,0.000000,1.681400,-0.030938,-0.025939,1.677930,-0.029530,-0.024650,-0.001922,-0.029051,-0.001903,-0.002181,-0.030969,0.000178,0.952773,0.016996,0.021762,0.973732,0.041217,0.043335,0.018940,-0.031511,-0.003789,0.013513,-0.025356,-0.001593,0.000566,-0.038010,0.000000,4.516034,0.000060,-0.000410,-0.000075,4.510279,-0.000228,-0.000058,0.000012
2.7250,3.000000,0.000000,0.000000,1.686164,-0.030854,-0.025830,1.677930,-0.029530,-0.024650,-0.001826,-0.029209,-0.001921,-0.001965,-0.031181,0.000148,0.951348,0.017093,0.021725,0.973732,0.041217,0.043335,0.018529,-0.031705,-0.003790,0.025896,-0.030639,-0.007199,0.000566,-0.038010,0.000000,4.516034,0.000060,-0.000410,-0.000075,4.511163,-0.000184,-0.000112,-0.000001
2.7300,3.000000,0.000000,0.000000,1.690921,-0.030768,-0.025722,1.687547,-0.029671,-0.024179,-0.001733,-0.029367,-0.001940,-0.001952,-0.031342,0.000154,0.949916,0.017185,0.021697,0.970025,0.039560,0.045532,0.018081,-0.031886,-0.003745,0.021060,-0.031592,-0.006787,0.000566,-0.038010,0.000000,4.516034,-0.000296,-0.000063,0.000319,4.511911,-0.000201,-0.000105,0.000048
2.7350,3.000000,0.000000,0.000000,1.695671,-0.030682,-0.025613,1.687547,-0.029671,-0.024179,-0.001642,-0.029527,-0.001959,-0.001996,-0.031499,0.000137,0.948476,0.017273,0.021675,0.970025,0.039560,0.045532,0.017599,-0.032056,-0.003660,0.013765,-0.030510,-0.008920,0.000566,-0.038010,0.000000,4.516034,-0.000296,-0.000063,0.000319,4.512544,-0.000215,-0.000098,0.000089
2.7400,3.000000,0.000000,0.000000,1.700413,-0.030596,-0.025505,1.697001,-0.029503,-0.023864,-0.001554,-0.029687,-0.001977,-0.001910,-0.031761,0.000148,0.947028,0.017356,0.021659,0.965622,0.039787,0.044511,0.017229,-0.032187,-0.003581,0.011933,-0.032470,-0.003218,0.000566,-0.038010,0.000000,4.516034,0.000109,0.000047,0.000056,4.513080,-0.000166,-0.000076,0.000084
2.7450,3.000000,0.000000,0.000000,1.705148,-0.030509,-0.025396,1.697001,-0.029503,-0.023864,-0.001467,-0.029848,-0.001994,-0.001770,-0.031867,0.000067,0.945572,0.017435,0.021647,0.965622,0.039787,0.044511,0.016953,-0.032285,-0.003505,0.022557,-0.029495,-0.009415,0.000566,-0.038010,0.000000,4.516034,0.000109,0.000047,0.000056,4.513533,-0.000124,-0.000057,0.000080
2.7500,3.000000,0.000000,0.000000,1.709876,-0.030422,-0.025288,1.706960,-0.029512,-0.023676,-0.001382,-0.030009,-0.002012,-0.001657,-0.031940,0.000081,0.944108,0.017510,0.021639,0.967860,0.040212,0.043199,0.016648,-0.032383,-0.003429,0.018120,-0.031089,-0.003085,0.000566,-0.038010,0.000000,4.516034,-0.000207,-0.000054,0.000080,4.513917,-0.000136,-0.000056,0.000080
2.7550,3.000000,0.000000,0.000000,1.714596,-0.030334,-0.025180,1.706960,-0.029512,-0.023676,-0.001298,-0.030171,-0.002029,-0.001619,-0.032115,0.000149,0.942636,0.017581,0.021635,0.967860,0.040212,0.043199,0.016319,-0.032480,-0.003354,0.023107,-0.031876,0.004867,0.000566,-0.038010,0.000000,4.516034,-0.000207,-0.000054,0.000080,4.514242,-0.000147,-0.000056,0.000080
2.7600,3.000000,0.000000,0.000000,1.719310,-0.030246,-0.025072,1.716491,-0.029222,-0.023471,-0.001216,-0.030334,-0.002045,-0.001539,-0.032279,0.000130,0.941156,0.017648,0.021634,0.964035,0.043977,0.041787,0.015870,-0.032624,-0.003318,0.024935,-0.026552,0.000307,0.000566,-0.038010,0.000000,4.516034,-0.000496,-0.000234,-0.000200,4.514517,-0.000201,-0.000083,0.000037
2.7650,3.000000,0.000000,0.000000,1.724015,-0.030158,-0.024964,1.716491,-0.029222,-0.023471,-0.001136,-0.030497,-0.002061,-0.001383,-0.032519,0.000142,0.939667,0.017710,0.021634,0.964035,0.043977,0.041787,0.015321,-0.032808,-0.003318,0.027409,-0.036779,0.001157,0.000566,-0.038010,0.000000,4.516034,-0.000496,-0.000234,-0.000200,4.514750,-0.000246,-0.000107,0.000001
2.7700,3.000000,0.000000,0.000000,1.728714,-0.030070,-0.024855,1.725765,-0.028940,-0.023296,-0.001059,-0.030661,-0.002078,-0.001220,-0.032574,-0.000021,0.938171,0.017769,0.021637,0.961438,0.045391,0.043658,0.014577,-0.032992,-0.003165,0.030358,-0.028620,-0.015474,0.000566,-0.038010,0.000000,4.516034,-0.000814,-0.000104,0.001049,4.514947,-0.000333,-0.000106,0.000162
2.7750,3.000000,0.000000,0.000000,1.733405,-0.029981,-0.024747,1.725765,-0.028940,-0.023296,-0.000986,-0.030826,-0.002094,-0.001154,-0.032781,-0.000067,0.936667,0.017824,0.021641,0.961438,0.045391,0.043658,0.013668,-0.033175,-0.002884,0.022991,-0.031778,-0.012688,0.000566,-0.038010,0.000000,4.516034,-0.000814,-0.000104,0.001049,4.515114,-0.000407,-0.000106,0.000298
2.7800,3.000000,0.000000,0.000000,1.738088,-0.029892,-0.024639,1.734935,-0.028616,-0.023338,-0.000917,-0.030992,-0.002108,-0.001108,-0.032990,-0.000115,0.935154,0.017876,0.021647,0.956757,0.046719,0.041832,0.012773,-0.033261,-0.002529,0.019174,-0.034221,-0.011480,0.000566,-0.038010,0.000000,4.516034,-0.000367,0.000260,0.000806,4.515256,-0.000401,-0.000050,0.000376
2.7850,3.000000,0.000000,0.000000,1.742764,-0.029802,-0.024531,1.734935,-0.028616,-0.023338,-0.000853,-0.031158,-0.002120,-0.001164,-0.033143,-0.000078,0.933633,0.017924,0.021653,0.956757,0.046719,0.041832,0.011889,-0.033265,-0.002111,0.009439,-0.032678,-0.002660,0.000566,-0.038010,0.000000,4.516034,-0.000367,0.000260,0.000806,4.515375,-0.000396,-0.000002,0.000442
2.7900,3.000000,0.000000,0.000000,1.747432,-0.029713,-0.024423,1.744739,-0.028260,-0.023132,-0.000793,-0.031325,-0.002131,-0.001127,-0.033368,-0.000056,0.932105,0.017969,0.021661,0.957053,0.047073,0.042697,0.011166,-0.033088,-0.001775,0.009487,-0.041201,0.000530,0.000566,-0.038010,0.000000,4.516034,0.000070,0.000682,-0.000113,4.515476,-0.000324,0.000103,0.000357
2.7950,3.000000,0.000000,0.000000,1.752092,-0.029623,-0.024314,1.744739,-0.028260,-0.023132,-0.000737,-0.031490,-0.002139,-0.001054,-0.033621,-0.000181,0.930567,0.018011,0.021669,0.957053,0.047073,0.042697,0.010577,-0.032757,-0.001506,0.010224,-0.044145,-0.011961,0.000566,-0.038010,0.000000,4.516034,0.000070,0.000682,-0.000113,4.515562,-0.000263,0.000192,0.000285
2.8000,3.000000,0.000000,0.000000,1.756745,-0.029533,-0.024206,1.753804,-0.028038,-0.022895,-0.000684,-0.031654,-0.002147,-0.000955,-0.033822,-0.000198,0.929022,0.018051,0.021681,0.952165,0.046366,0.043406,0.010154,-0.032237,-0.001202,0.005395,-0.043937,-0.007065,0.001735,-0.039560,0.000000,4.518325,0.000220,0.000909,0.000528,4.515986,-0.000189,0.000302,0.000322
2.8050,3.000000,0.000000,0.000000,1.761390,-0.029442,-0.024098,1.753804,-0.028038,-0.022895,-0.000633,-0.031815,-0.002153,-0.000940,-0.033983,-0.000141,0.927468,0.018088,0.021697,0.952165,0.046366,0.043406,0.009872,-0.031556,-0.000868,0.013348,-0.032814,0.002050,0.001735,-0.039560,0.000000,4.518325,0.000220,0.000909,0.000528,4.516345,-0.000127,0.000395,0.000354
2.8100,3.000000,0.000000,0.000000,1.766028,-0.029352,-0.023989,1.763055,-0.027631,-0.022677,-0.000583,-0.031973,-0.002157,-0.000918,-0.034088,-0.000127,0.925907,0.018122,0.021717,0.948052,0.050182,0.043974,0.009589,-0.030993,-0.000618,0.014604,-0.024108,0.002651,0.001735,-0.039560,0.000000,4.518325,-0.000126,-0.000050,-0.000226,4.516649,-0.000126,0.000327,0.000265
2.8150,3.000000,0.000000,0.000000,1.770657,-0.029261,-0.023880,1.763055,-0.027631,-0.022677,-0.000535,-0.032128,-0.002160,-0.000807,-0.034308,-0.000099,0.924337,0.018154,0.021738,0.948052,0.050182,0.043974,0.009307,-0.030529,-0.000439,0.015416,-0.033995,0.004726,0.001735,-0.039560,0.000000,4.518325,-0.000126,-0.000050,-0.000226,4.516906,-0.000126,0.000269,0.000189
2.8200,3.000000,0.000000,0.000000,1.775279,-0.029171,-0.023772,1.772277,-0.027682,-0.022308,-0.000489,-0.032280,-0.002162,-0.000839,-0.034568,-0.000030,0.922760,0.018184,0.021762,0.945294,0.048572,0.045781,0.009146,-0.029858,-0.000395,0.006373,-0.044197,0.008927,0.001735,-0.039560,0.000000,4.518325,0.000228,0.001054,-0.000741,4.517124,-0.000072,0.000389,0.000047
2.8250,3.000000,0.000000,0.000000,1.779893,-0.029080,-0.023663,1.772277,-0.027682,-0.022308,-0.000443,-0.032430,-0.002164,-0.000698,-0.034673,-0.000002,0.921176,0.018211,0.021788,0.945294,0.048572,0.045781,0.009088,-0.029011,-0.000465,0.013752,-0.033514,0.007298,0.001735,-0.039560,0.000000,4.518325,0.000228,0.001054,-0.000741,4.517308,-0.000026,0.000491,-0.000074
2.8300,3.000000,0.000000,0.000000,1.784499,-0.028989,-0.023554,1.781617,-0.027417,-0.021817,-0.000397,-0.032575,-0.002166,-0.000669,-0.034788,-0.000006,0.919584,0.018237,0.021815,0.942841,0.048447,0.046239,0.009035,-0.028243,-0.000573,0.011681,-0.026504,0.003258,0.001735,-0.039560,0.000000,4.518325,-0.000014,0.000193,-0.000335,4.517464,-0.000024,0.000445,-0.000114
2.8350,3.000000,0.000000,0.000000,1.789096,-0.028897,-0.023445,1.781617,-0.027417,-0.021817,-0.000352,-0.032716,-0.002169,-0.000623,-0.034930,-0.000022,0.917984,0.018259,0.021843,0.942841,0.048447,0.046239,0.008984,-0.027542,-0.000712,0.005443,-0.028317,0.000124,0.001735,-0.039560,0.000000,4.518325,-0.000014,0.000193,-0.000335,4.517596,-0.000023,0.000407,-0.000148
2.8400,3.000000,0.000000,0.000000,1.793686,-0.028806,-0.023336,1.790567,-0.026912,-0.021862,-0.000307,-0.032854,-0.002173,-0.000448,-0.035063,-0.000030,0.916378,0.018280,0.021872,0.939151,0.049076,0.045310,0.008841,-0.026837,-0.000840,0.017264,-0.030386,-0.000233,0.001735,-0.039560,0.000000,4.518325,-0.000293,0.000420,-0.000063,4.517708,-0.000064,0.000409,-0.000135
2.8450,3.000000,0.000000,0.000000,1.798268,-0.028715,-0.023226,1.790567,-0.026912,-0.021862,-0.000263,-0.032988,-0.002177,-0.000419,-0.035203,-0.000056,0.914765,0.018299,0.021902,0.939151,0.049076,0.045310,0.008620,-0.026129,-0.000957,0.012843,-0.026507,-0.002283,0.001735,-0.039560,0.000000,4.518325,-0.000293,0.000420,-0.000063,4.517803,-0.000099,0.000411,-0.000124
2.8500,3.000000,0.000000,0.000000,1.802842,-0.028623,-0.023117,1.799429,-0.026814,-0.021792,-0.000219,-0.033118,-0.002182,-0.000319,-0.035319,-0.000037,0.913146,0.018315,0.021933,0.934069,0.048036,0.044508,0.008351,-0.025497,-0.001079,0.015605,-0.023704,0.001120,0.001735,-0.039560,0.000000,4.518325,-0.000238,0.000126,-0.000159,4.517883,-0.000120,0.000367,-0.000130
2.8550,3.000000,0.000000,0.000000,1.807408,-0.028532,-0.023007,1.799429,-0.026814,-0.021792,-0.000177,-0.033246,-0.002187,-0.000245,-0.035347,0.000051,0.911519,0.018330,0.021964,0.934069,0.048036,0.044508,0.008042,-0.024928,-0.001205,0.010120,-0.017033,0.009689,0.001735,-0.039560,0.000000,4.518325,-0.000238,0.000126,-0.000159,4.517951,-0.000138,0.000330,-0.000134
2.8600,3.000000,0.000000,0.000000,1.811965,-0.028440,-0.022897,1.808617,-0.026436,-0.021802,-0.000137,-0.033371,-0.002193,-0.000269,-0.035337,0.000067,0.909887,0.018342,0.021996,0.931778,0.048685,0.045143,0.007872,-0.024576,-0.001385,0.003709,-0.012643,0.005018,0.001735,-0.039560,0.000000,4.518325,0.000269,-0.000487,-0.000504,4.518008,-0.000076,0.000204,-0.000191
