time,ref_x,ref_y,ref_z,x,y,z,est_x,est_y,est_z,phi,theta,psi,est_phi,est_theta,est_psi,dx,dy,dz,est_dx,est_dy,est_dz,p,q,r,est_p,est_q,est_r,ref_phi,ref_theta,ref_psi,cmd_T,cmd_tau_phi,cmd_tau_theta,cmd_tau_psi,real_T,real_tau_phi,real_tau_theta,real_tau_psi,acc_x,acc_y,acc_z,meas_acc_x,meas_acc_y,meas_acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,mocap_x,mocap_y,mocap_z,p_ddot_hat_x,p_ddot_hat_y,p_ddot_hat_z
0.0800,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.3f54efd86e66p-31,0x1.35b8bc7e21903p-27,-0x1.1bb9da4dc38b5p-15,0x1.1a2b90026c96bp-12,0x1.194f7ecb129c8p-12,0x1.bc18918f11ed8p-13,-0x1.01e1b145fc93bp-17,0x1.aeef620b391dep-21,-0x1.84abd4154cc03p-19,0x1.76d7a6p-12,-0x1.f1127ap-14,0x1.0de6c6p-13,0x1.682911e171692p-24,0x1.03aabef72e677p-20,-0x1.799c432b57b0bp-10,0x1.44945f8a5423ep-7,0x1.42e0ab54be55p-7,0x1.dfac29a27c6c7p-8,-0x1.a68739ecb7daep-12,0x1.7d435b6af4acep-15,-0x1.3c890e2514451p-13,0x1.4bcff7a99cca5p-17,0x1.93f6d6a0b4b47p-12,0x1.d1329ffad8071p-13,0x1.c7be5fa11bf64p-8,-0x1.442b6f63602ebp-8,0x0p+0,0x1.1fc2f80325f37p+2,-0x1.30a152185145dp-15,0x1.239359efe06f9p-19,-0x1.3807575e8a964p-15,0x1.1fdce7e5e5602p+2,-0x1.c932dc471ep-16,0x1.d4821d55ep-19,-0x1.a4100fbbdacp-16,0x1.075c790ab1d8dp-17,0x1.3b31b4ba318bbp-14,-0x1.06890eba996p-5,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3db1c8dcf2a49p+3,-0x1.c40c9ab5fe0e8p-15,0x1.9dae120356aebp-12,0x1.9f823f06dbed1p-13,0x1.68504273e882ap+4,-0x1.52c614f4fe8c8p-2,-0x1.4f36658b66666p+5,0x1.4062d593432dap-33,0x1.cd3c13df2c9f6p-29,-0x1.6d031b3b45014p-16,0x1.30ba9adc8158dp-3,0x1.2c98b48a68951p-3,0x1.e8b57de734e7cp-4
0.0850,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.12eacf9084736p-30,0x1.dbe892dee31a1p-27,-0x1.5824c654b2dacp-15,0x1.1a2b90026c96bp-12,0x1.194f7ecb129c8p-12,0x1.bc18918f11ed8p-13,-0x1.457c743184902p-17,0x1.1477d47e2a6a9p-20,-0x1.e9f67754fc3fap-19,0x1.853c9ep-12,-0x1.e93b3cp-14,0x1.20017cp-13,0x1.085b1612dd22ep-23,0x1.688773ada4a8ap-20,-0x1.a39db62a7a786p-10,0x1.44945f8a5423ep-7,0x1.42e0ab54be55p-7,0x1.dfac29a27c6c7p-8,-0x1.e64fbd8efab5dp-12,0x1.afc0697787d46p-15,-0x1.6e12303e8b37fp-13,-0x1.8a42570fa79dep-15,0x1.9a37e6bdcd557p-12,0x1.a37a553a96f5dp-13,0x1.c7be5fa11bf64p-8,-0x1.442b6f63602ebp-8,0x0p+0,0x1.1fc2f80325f37p+2,-0x1.30a152185145dp-15,0x1.239359efe06f9p-19,-0x1.3807575e8a964p-15,0x1.1fd8ec8de1ca2p+2,-0x1.df2daee564p-16,0x1.c6b72a24dp-19,-0x1.bf11f27134cp-16,0x1.51e7a2b48089fp-17,0x1.8dcd461b014efp-14,-0x1.0add0a50beap-5,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3dad74e1744f8p+3,-0x1.e1285be40a73p-14,0x1.a3fdb3c4e913ap-12,0x1.6df91ced64fa3p-13,0x1.68504273e882ap+4,-0x1.52c614f4fe8c8p-2,-0x1.4f36658b66666p+5,0x1.4062d593432dap-33,0x1.cd3c13df2c9f6p-29,-0x1.6d031b3b45014p-16,0x1.30ba9adc8158dp-3,0x1.2c98b48a68951p-3,0x1.e8b57de734e7cp-4
0.0900,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.bc1addb111fa6p-30,0x1.6152d4da359ap-26,-0x1.9b483fa32cd98p-15,0x1.5cf658a1fdd38p-12,0x1.5b96be089ce01p-12,0x1.0860d3a6c145bp-12,-0x1.934bc7b3121e6p-17,0x1.598bcb4efa717p-20,-0x1.2f8d8bcdc1e0ep-18,0x1.934dbap-12,-0x1.e14012p-14,0x1.31cf22p-13,0x1.747c3fe63978p-23,0x1.e7d36126ecc1ep-20,-0x1.ce507022eae3ep-10,0x1.6d40aeb9bc00ap-7,0x1.6ae914d934017p-7,0x1.05184298b824ap-7,-0x1.14949f2eb58cap-11,0x1.e0c1346719627p-15,-0x1.a2caa2f1430a1p-13,-0x1.c11f675df82dp-14,0x1.a068b5f0e5aabp-12,0x1.7284d00f083c3p-13,0x1.c7be5fa11bf64p-8,-0x1.442b6f63602ebp-8,0x0p+0,0x1.1fc2f80325f37p+2,-0x1.314b07bee5d5ap-15,0x1.948052ecec7bcp-20,-0x1.42870074e09f9p-15,0x1.1fd58db2c5644p+2,-0x1.f1c8af9052p-16,0x1.bb0a47ae6p-19,-0x1.d5ee6cc1bacp-16,0x1.a6513be28be62p-17,0x1.ece0714efd68ep-14,-0x1.0e86ed7b968p-5,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3da9cafe6bb43p+3,-0x1.76472f8ee6006p-13,0x1.aa1dcd22db456p-12,0x1.3940aa3aad281p-13,0x1.68504273e882ap+4,-0x1.52c614f4fe8c8p-2,-0x1.4f36658b66666p+5,0x1.3f54efd86e66p-31,0x1.35b8bc7e21903p-27,-0x1.1bb9da4dc38b5p-15,0x1.30cd50f845d2p-3,0x1.2c0628fc1f117p-3,0x1.e321df1d2bb53p-4
0.0950,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.553f6ed049758p-29,0x1.fd6d834d10b95p-26,-0x1.e540a37fcd4fep-15,0x1.5cf658a1fdd38p-12,0x1.5b96be089ce01p-12,0x1.0860d3a6c145bp-12,-0x1.ebcd4524f0678p-17,0x1.a676aea6c0b3cp-20,-0x1.728f4e9f20cc6p-18,0x1.a0f458p-12,-0x1.d92ac6p-14,0x1.434c86p-13,0x1.fba07c05c2658p-23,0x1.42c5ebaa573e8p-19,-0x1.f99939f94069p-10,0x1.6d40aeb9bc00ap-7,0x1.6ae914d934017p-7,0x1.05184298b824ap-7,-0x1.374d9cc03294p-11,0x1.0840190baf07fp-14,-0x1.da353babbdcc6p-13,-0x1.6486834d2f43p-13,0x1.a67d9a18e0d4fp-12,0x1.3e957324f0c41p-13,0x1.c7be5fa11bf64p-8,-0x1.442b6f63602ebp-8,0x0p+0,0x1.1fc2f80325f37p+2,-0x1.314b07bee5d5ap-15,0x1.948052ecec7bcp-20,-0x1.42870074e09f9p-15,0x1.1fd2b34e7b82fp+2,-0x1.0172e44a11p-15,0x1.a3c99ead6p-19,-0x1.ed97ae74484p-16,0x1.022782117e2b9p-16,0x1.2c82563d72157p-13,-0x1.11a0d51d1a7p-5,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3da6b116fa021p+3,-0x1.009592ea6d0efp-12,0x1.b015acd8e3db1p-12,0x1.01d611803265cp-13,0x1.68504273e882ap+4,-0x1.52c614f4fe8c8p-2,-0x1.4f36658b66666p+5,0x1.3f54efd86e66p-31,0x1.35b8bc7e21903p-27,-0x1.1bb9da4dc38b5p-15,0x1.30cd50f845d2p-3,0x1.2c0628fc1f117p-3,0x1.e321df1d2bb53p-4
0.1000,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.f7b03a573ffc6p-29,0x1.660054be525c3p-25,-0x1.1b12fa3a3dba9p-14,0x1.a2264152ed215p-12,0x1.a01f95ba21148p-12,0x1.30a8b4347594ap-12,-0x1.27b59ee3808f3p-16,0x1.fb04ef4e124bp-20,-0x1.be6ef1982f3c9p-18,0x1.ae3d8ap-12,-0x1.d0f362p-14,0x1.5472c8p-13,0x1.506c3eac5140bp-22,0x1.a2efa0dcb930ep-19,-0x1.12b085136f1ecp-9,0x1.9405ef5838bcbp-7,0x1.90f3d9cc5a25fp-7,0x1.181a38768fcccp-7,-0x1.5b3833b0f1752p-11,0x1.1edf082a81236p-14,-0x1.0a35102e70dc5p-12,-0x1.ede09971a0536p-13,0x1.ac5d465cde70ep-12,0x1.07c3263eb86e5p-13,-0x1.d7a1bd56dcc55p-7,0x1.38cdedc0fc1c6p-6,0x0p+0,0x1.3b8673c160528p+2,0x1.59876e271df4p-11,-0x1.0627fe5a29c71p-11,-0x1.49a6a148315d6p-15,0x1.1fd0490b15d37p+2,-0x1.08b126bd94p-15,0x1.901acd41dp-19,-0x1.00cf84eda88p-15,0x1.35d11a5b9c2d9p-16,0x1.695df125b55cfp-13,-0x1.1440dbd7e09p-5,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3da4111080599p+3,-0x1.486ac0cbead13p-12,0x1.b5bd68a09861ep-12,0x1.8f42599e1cf3p-14,0x1.68507387e76abp+4,-0x1.52430e5094d44p-2,-0x1.4f36580163142p+5,0x1.bc1addb111fa6p-30,0x1.6152d4da359ap-26,-0x1.9b483fa32cd98p-15,0x1.30e0f872906e7p-3,0x1.2b7a8a430691fp-3,0x1.df22efd9b2d76p-4
0.1050,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.677fdf4e495a9p-28,0x1.ec0f927597dc8p-25,-0x1.470642b83b073p-14,0x1.a2264152ed215p-12,0x1.a01f95ba21148p-12,0x1.30a8b4347594ap-12,-0x1.5f43be468474ep-16,0x1.2b67f1993b198p-19,-0x1.09cf5fae3bfe1p-17,0x1.bb179ap-12,-0x1.c8a51ap-14,0x1.6542b6p-13,0x1.b39070115007ap-22,0x1.0b4967a798556p-18,-0x1.28ca30436c9afp-9,0x1.9405ef5838bcbp-7,0x1.90f3d9cc5a25fp-7,0x1.181a38768fcccp-7,-0x1.8025799d2bc49p-11,0x1.346eab781a26ap-14,-0x1.287dd44228983p-12,-0x1.3dfbb88ccbeffp-12,0x1.b2009b2d851eap-12,0x1.9c9e09ea6c78dp-14,-0x1.d7a1bd56dcc55p-7,0x1.38cdedc0fc1c6p-6,0x0p+0,0x1.3b8673c160528p+2,0x1.59876e271df4p-11,-0x1.0627fe5a29c71p-11,-0x1.49a6a148315d6p-15,0x1.1fce3db1daa12p+2,-0x1.0eeccd3bddp-15,0x1.71bb00bfbp-19,-0x1.0ae63b3493ep-15,0x1.6de6d00be2736p-16,0x1.ad3ecb2b2db55p-13,-0x1.1679b79b781p-5,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3da1d835137bfp+3,-0x1.92454ca45f701p-12,0x1.bb215173fea2cp-12,0x1.161f494f3e038p-14,0x1.68507387e76abp+4,-0x1.52430e5094d44p-2,-0x1.4f36580163142p+5,0x1.bc1addb111fa6p-30,0x1.6152d4da359ap-26,-0x1.9b483fa32cd98p-15,0x1.30e0f872906e7p-3,0x1.2b7a8a430691fp-3,0x1.df22efd9b2d76p-4
0.1100,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.f2e14ad8f252cp-28,0x1.4b8fea662fe0ap-24,-0x1.7682c55260e29p-14,0x1.e8bdf7bdccf78p-12,0x1.e5eb821967447p-12,0x1.5600c6e34b9dfp-12,-0x1.9cba648fb3fd8p-16,0x1.5cc050586ffa8p-19,-0x1.393fbb8794deap-17,0x1.c792dap-12,-0x1.c0380ap-14,0x1.75b98cp-13,0x1.14538c8570164p-21,0x1.4ff74ab8be5dep-18,-0x1.3f115dac0592p-9,0x1.b8d2b36ee8bffp-7,0x1.b4f193fda280cp-7,0x1.2903d7e5bbcfbp-7,-0x1.a5f15a6b27db3p-11,0x1.485b92fe80e45p-14,-0x1.47f728a2070f5p-12,-0x1.87171e5ff8ab9p-12,0x1.b7521ed501e21p-12,0x1.24b0bb5dca066p-14,-0x1.d7a1bd56dcc55p-7,0x1.38cdedc0fc1c6p-6,0x0p+0,0x1.3b8673c160528p+2,0x1.5aa8f7dc901a1p-11,-0x1.070d4c8033428p-11,-0x1.4d9aa97eb7231p-15,0x1.1fcc82b093839p+2,-0x1.14337d95d5p-15,0x1.5804ee697p-19,-0x1.13707325d9ap-15,0x1.aa33b1fbf9679p-16,0x1.f8577b1c738f6p-13,-0x1.185b3f00fbap-5,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.3d9ff6ae1f3a6p+3,-0x1.dddd0e40579d5p-12,0x1.c01c8b5598522p-12,0x1.3073ef9f884ep-15,0x1.68507387e76abp+4,-0x1.52430e5094d44p-2,-0x1.4f36580163142p+5,0x1.f7b03a573ffc6p-29,0x1.660054be525c3p-25,-0x1.1b12fa3a3dba9p-14,0x1.30f54dab3dc87p-3,0x1.2af665c82e418p-3,0x1.dc45f8e4050adp-4
0.1150,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.51dd4d4540de9p-27,0x1.b7123fc006651p-24,-0x1.a98fca11bdefbp-14,0x1.e8bdf7bdccf78p-12,0x1.e5eb821967447p-12,0x1.5600c6e34b9dfp-12,-0x1.e03d2fd0f567dp-16,0x1.9148861a21bb8p-19,-0x1.6db947d861724p-17,0x1.d3983p-12,-0x1.b7b3b2p-14,0x1.85d4f6p-13,0x1.5884c7b7fe644p-21,0x1.a0a920fabc605p-18,-0x1.557f10cad2053p-9,0x1.b8d2b36ee8bffp-7,0x1.b4f193fda280cp-7,0x1.2903d7e5bbcfbp-7,-0x1.cc79a96e85e31p-11,0x1.5ae617eb036fcp-14,-0x1.68724baab434fp-12,-0x1.d1f9962b96c8dp-12,0x1.bc4e8344a55e1p-12,0x1.5072b7ea9512p-15,-0x1.d7a1bd56dcc55p-7,0x1.38cdedc0fc1c6p-6,0x0p+0,0x1.3b8673c160528p+2,0x1.5aa8f7dc901a1p-11,-0x1.070d4c8033428p-11,-0x1.4d9aa97eb7231p-15,0x1.240e2c9ccefcdp+2,0x1.3375e6bf9f8p-14,-0x1.38ddb118348p-14,-0x1.1bc3010ba6ep-15,0x1.f1a945b3f83adp-16,0x1.29c23512953bap-12,0x1.c407c4c25898p-4,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.424061773e7b7p+3,-0x1.1576d62389d68p-11,0x1.c4bf2c90b8f5p-12,0x1.64d6bad0f908p-18,0x1.68507387e76abp+4,-0x1.52430e5094d44p-2,-0x1.4f36580163142p+5,0x1.f7b03a573ffc6p-29,0x1.660054be525c3p-25,-0x1.1b12fa3a3dba9p-14,0x1.30f54dab3dc87p-3,0x1.2af665c82e418p-3,0x1.dc45f8e4050adp-4
0.1200,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.c01c458021a28p-27,0x1.1e338b8d400ecp-23,-0x1.e0337ad6087fep-14,0x1.17f1717a77c06p-11,0x1.160fdbcc222b1p-11,0x1.85b39ed0dd5bap-12,-0x1.14f5232aee8e6p-15,0x1.c8c7ceefb38bap-19,-0x1.a765450550918p-17,0x1.e0706ep-12,-0x1.b1d638p-14,0x1.958bf2p-13,0x1.a824fbd4c9f2cp-21,0x1.fff183e1f65eep-18,-0x1.0d2be71220016p-9,0x1.db9cc8d8b8cfcp-7,0x1.d6da464557c9cp-7,0x1.8f8dc4e374ec9p-7,-0x1.76b02c6312c8bp-11,-0x1.8109895f26814p-15,-0x1.89e8ace88d21dp-12,-0x1.a522f15166305p-12,0x1.7d712f7420576p-12,0x1.3c1db2ee89712p-17,-0x1.d7a1bd56dcc55p-7,0x1.38cdedc0fc1c6p-6,0x0p+0,0x1.3b8673c160528p+2,0x1.5a7d6da1f4aebp-11,-0x1.0705cf169ce3fp-11,-0x1.4e9bc6d675a62p-15,0x1.27a88e02a0178p+2,0x1.564f58cbd88p-13,-0x1.256697d883cp-13,-0x1.22ce7ab6d84p-15,0x1.1ebe4465c6b98p-15,0x1.5bad240b974c5p-12,0x1.dca97b12d558p-3,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.462af7dac8b9dp+3,-0x1.7f5ab2302d785p-12,0x1.3de4756a1348ep-12,-0x1.be306529508cp-16,0x1.6850b8222c6b6p+4,-0x1.517753077be59p-2,-0x1.4f3644fe4557bp+5,0x1.f2e14ad8f252cp-28,0x1.4b8fea662fe0ap-24,-0x1.7682c55260e29p-14,0x1.310a2cf098c6fp-3,0x1.2a7a1eee2e556p-3,0x1.da38c7b375199p-4
0.1250,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.23eb17d7df358p-26,0x1.701cbf5f7bf5p-23,-0x1.05a25f4381b0bp-13,0x1.17f1717a77c06p-11,0x1.160fdbcc222b1p-11,0x1.85b39ed0dd5bap-12,-0x1.32eec3d5393dbp-15,0x1.a9f81d58f3312p-19,-0x1.e66bb66be9dbbp-17,0x1.ef1d1cp-12,-0x1.b10384p-14,0x1.a4e28p-13,0x1.01f37e9e84c52p-20,0x1.37999482321cfp-17,-0x1.d28efebfc0dc8p-11,0x1.db9cc8d8b8cfcp-7,0x1.d6da464557c9cp-7,0x1.8f8dc4e374ec9p-7,-0x1.6f5587728766ep-12,-0x1.2d0f52bce96acp-12,-0x1.ac33bf32b51a5p-12,-0x1.a9182c7f8576fp-13,0x1.c4b748b536ce2p-13,-0x1.73f7f48aeb529p-16,-0x1.d7a1bd56dcc55p-7,0x1.38cdedc0fc1c6p-6,0x0p+0,0x1.3b8673c160528p+2,0x1.5a7d6da1f4aebp-11,-0x1.0705cf169ce3fp-11,-0x1.4e9bc6d675a62p-15,0x1.2ab5553aea372p+2,0x1.f6a23b3e6f8p-13,-0x1.99e4397fc3cp-13,-0x1.29607420f88p-15,0x1.0e2c077928c04p-15,0x1.8547afea8a6c7p-12,0x1.586a3e23ebp-2,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.497ba3e050f28p+3,-0x1.4fe0dc8f4ddp-20,0x1.03d94f643ab94p-14,-0x1.f170c4e5e80ap-15,0x1.6850b8222c6b6p+4,-0x1.517753077be59p-2,-0x1.4f3644fe4557bp+5,0x1.f2e14ad8f252cp-28,0x1.4b8fea662fe0ap-24,-0x1.7682c55260e29p-14,0x1.310a2cf098c6fp-3,0x1.2a7a1eee2e556p-3,0x1.da38c7b375199p-4
0.1300,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.7676738fb7c68p-26,0x1.d3d303602fd55p-23,-0x1.0ef726eb2e81ep-13,0x1.3b6cf16bb34c7p-11,0x1.3900efb4b3d7fp-11,0x1.d4fe925e6ec34p-12,-0x1.41a047b17744ep-15,0x1.d28fcd3c2894ep-20,-0x1.157735df36e1bp-16,0x1.00481cp-11,-0x1.b72f12p-14,0x1.b3d59p-13,0x1.2d2dbd41439c3p-20,0x1.75e27d7485b36p-17,0x1.9f24d387b7756p-11,0x1.fc60b499b6ba8p-7,0x1.f6ac57d27ea9ep-7,0x1.194b5af259f97p-6,0x1.8347df04f80a8p-13,-0x1.4734f7ab14b6ep-11,-0x1.cf452cf83e098p-12,0x1.4e517bc6b6c2p-13,-0x1.8ed166eab92efp-16,-0x1.c9ea948dd55b2p-15,-0x1.d7a1bd56dcc55p-7,0x1.38cdedc0fc1c6p-6,0x0p+0,0x1.3b8673c160528p+2,0x1.52caad773a632p-11,-0x1.0235a3b6af2cbp-11,-0x1.4ce6c15f648e4p-15,0x1.2d4a3f56426c5p+2,0x1.3f2c243de72p-12,-0x1.fc7fb0cde44p-13,-0x1.2ef036d02eep-15,0x1.2a88d3519bd75p-16,0x1.9b70fb1f3b129p-12,0x1.b23692812fa4p-2,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.4c4a06839a908p+3,0x1.17d4cb0c3a0f2p-11,-0x1.206448c03154bp-12,-0x1.84fe198917c1cp-14,0x1.6850b8222c6b6p+4,-0x1.517753077be59p-2,-0x1.4f3644fe4557bp+5,0x1.c01c458021a28p-27,0x1.1e338b8d400ecp-23,-0x1.e0337ad6087fep-14,0x1.3119b669a55bcp-3,0x1.2a0001fb439e8p-3,0x1.87ee578197921p-2
0.1350,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.d6d7020b009c5p-26,0x1.25bbd33360824p-22,-0x1.06a99d916d65fp-13,0x1.3b6cf16bb34c7p-11,0x1.3900efb4b3d7fp-11,0x1.d4fe925e6ec34p-12,-0x1.39e1692efa45fp-15,-0x1.731c55cb1a4dep-20,-0x1.3a86787ad93c6p-16,0x1.0abc68p-11,-0x1.c610e8p-14,0x1.c261eep-13,0x1.450fb9ae315b8p-20,0x1.b7b72083c25a3p-17,0x1.7daeb15d91798p-9,0x1.fc60b499b6ba8p-7,0x1.f6ac57d27ea9ep-7,0x1.194b5af259f97p-6,0x1.c509e44e746afp-11,-0x1.11319e4c933f4p-10,-0x1.f2fe76f47a5f3p-12,0x1.6238ea2e2b11dp-11,-0x1.6efacc488d21bp-12,-0x1.6ffa88bf8712ap-14,-0x1.d7a1bd56dcc55p-7,0x1.38cdedc0fc1c6p-6,0x0p+0,0x1.3b8673c160528p+2,0x1.52caad773a632p-11,-0x1.0235a3b6af2cbp-11,-0x1.4ce6c15f648e4p-15,0x1.2f79b30e6b918p+2,0x1.788f0775f32p-12,-0x1.27f99cab214p-12,-0x1.33ccdf860c8p-15,-0x1.ddf2256fe2628p-17,0x1.94722047a842cp-12,0x1.fe39c5fb6f0ap-2,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.4eaa201f41b8dp+3,0x1.3e065bccb83bcp-10,-0x1.6b60694e2a72p-11,-0x1.09f1a0bd048c4p-13,0x1.6850b8222c6b6p+4,-0x1.517753077be59p-2,-0x1.4f3644fe4557bp+5,0x1.c01c458021a28p-27,0x1.1e338b8d400ecp-23,-0x1.e0337ad6087fep-14,0x1.3119b669a55bcp-3,0x1.2a0001fb439e8p-3,0x1.87ee578197921p-2
0.1400,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.1f6e05215f3e1p-25,0x1.6c1690b919348p-22,-0x1.d04185285d1edp-14,0x1.5e823c4f58b72p-11,0x1.5b7a70310f81cp-11,0x1.2e6a1ca107252p-11,-0x1.15a32c26958c4p-15,-0x1.ba78c3c6c29ecp-18,-0x1.627107c7666e8p-16,0x1.173d48p-11,-0x1.df0976p-14,0x1.d079ep-13,0x1.31f18f3913d27p-20,0x1.f86d3a28d308bp-17,0x1.621d08ad52ab8p-8,0x1.0d8f8fb5d68dap-6,0x1.0a35520ee5509p-6,0x1.ab7e7a39f7ffcp-6,0x1.b4a6de6327b33p-10,-0x1.90c514575da15p-10,-0x1.0ba532f9e76b7p-11,0x1.5cc3eaddee752p-10,-0x1.8b5576453571bp-11,-0x1.fdafa390d689ep-14,-0x1.d7a1bd56dcc55p-7,0x1.38cdedc0fc1c6p-6,0x0p+0,0x1.3b8673c160528p+2,0x1.42fde0f03a55ap-11,-0x1.f0910a8f4e031p-12,-0x1.48b1b8be5df51p-15,0x1.315343ee71f1ep+2,0x1.a92298d4d0ep-12,-0x1.4b4b8842104p-12,-0x1.37ea744a39cp-15,-0x1.1ec6edc7e01efp-14,0x1.67ed5fd965722p-12,0x1.1f48d0dcf823p-1,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.50acdefc804e2p+3,0x1.0814240452dccp-9,-0x1.3543aab1df9b1p-10,-0x1.52897ebbad7bap-13,0x1.684efe7a8a1bcp+4,-0x1.514530c5ea0dep-2,-0x1.4f36ba041bb12p+5,0x1.7676738fb7c68p-26,0x1.d3d303602fd55p-23,-0x1.0ef726eb2e81ep-13,0x1.310fe490cd2c4p-3,0x1.296247ebb708ep-3,0x1.25e8164df9d84p-1
0.1450,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.50617834be92fp-25,0x1.bccbe1b563ee3p-22,-0x1.5ef08c9efafc6p-14,0x1.5e823c4f58b72p-11,0x1.5b7a70310f81cp-11,0x1.2e6a1ca107252p-11,-0x1.9f8bc1320243fp-16,-0x1.ddbb3d25f562fp-17,-0x1.8d42b214f67ddp-16,0x1.260b9p-11,-0x1.01a8dap-13,0x1.de2438p-13,0x1.ac5990819834ep-21,0x1.1901ec6d7bdf6p-16,0x1.0cfcdba79c942p-7,0x1.0d8f8fb5d68dap-6,0x1.0a35520ee5509p-6,0x1.ab7e7a39f7ffcp-6,0x1.50f217109986bp-9,-0x1.0fc909a8b1842p-9,-0x1.1e09265f21ecap-11,0x1.14234477bf52ep-9,-0x1.417b7887662dcp-10,-0x1.46dbca51402fcp-13,-0x1.d7a1bd56dcc55p-7,0x1.38cdedc0fc1c6p-6,0x0p+0,0x1.3b8673c160528p+2,0x1.42fde0f03a55ap-11,-0x1.f0910a8f4e031p-12,-0x1.48b1b8be5df51p-15,0x1.32e421583b1c8p+2,0x1.cfe3fc45f82p-12,-0x1.67b7080eb1cp-12,-0x1.3b23335e39p-15,-0x1.373ce5dc71a7p-13,0x1.0ebd4a30ad85dp-12,0x1.3a8461260a5ep-1,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.526098002e715p+3,0x1.7eb2cbe35889dp-9,-0x1.c410a9abe502p-10,-0x1.9c194c5097806p-13,0x1.684efe7a8a1bcp+4,-0x1.514530c5ea0dep-2,-0x1.4f36ba041bb12p+5,0x1.7676738fb7c68p-26,0x1.d3d303602fd55p-23,-0x1.0ef726eb2e81ep-13,0x1.310fe490cd2c4p-3,0x1.296247ebb708ep-3,0x1.25e8164df9d84p-1
0.1500,0x1.8p+1,0x1.8p+1,0x1.8p+1,0x1.72a613206459cp-25,0x1.0b5c0233e4814p-21,-0x1.65933348b2abdp-15,0x1.80ee8424bcde9p-11,0x1.7d3a7332fa07bp-11,0x1.9cad2e3ac3f79p-11,-0x1.8fccd207d3cc8p-17,-0x1.9ccf36b87207fp-16,-0x1.bb059ddf5f1e1p-16,0x1.3764fp-11,-0x1.19f018p-13,0x1.eb5d6cp-13,0x1.df7229aa054ep-25,0x1.2eaaaaaed16f3p-16,0x1.71a2197658375p-7,0x1.1becd795dd326p-6,0x1.180b440fed1eap-6,0x1.357ab03cb76bfp-5,0x1.d260ed6536415p-9,-0x1.5d4fa1063eacap-9,-0x1.309d7f35d6fd4p-11,0x1.8756d65fb830ep-9,-0x1.cc7407bc7f397p-10,-0x1.8fd6ff426f777p-13,-0x1.d7a1bd56dcc55p-7,0x1.38cdedc0fc1c6p-6,0x0p+0,0x1.3b8673c160528p+2,0x1.2c62c65f1ced9p-11,-0x1.d425516d7fc53p-12,-0x1.42324766b0ed4p-15,0x1.3437747edb0edp+2,0x1.f0b2426b216p-12,-0x1.7fc59bcd38ep-12,-0x1.3ddd555a698p-15,-0x1.0e1c6c9243e52p-12,0x1.059dc6dccbcc2p-13,0x1.5191ae38040fp-1,0x1.3333333333333p-3,0x1.3333333333333p-3,0x1.53d16cd11f14ap+3,0x1.0010d11bfaa24p-8,-0x1.2f8eec337fa98p-9,-0x1.e66aafab6bc2ep-13,0x1.684efe7a8a1bcp+4,-0x1.514530c5ea0dep-2,-0x1.4f36ba041bb12p+5,0x1.1f6e05215f3e1p-25,0x1.6c1690b919348p-22,-0x1.d04185285d1edp-14,0x1.30dcb8fb29c6ep-3,0x1.2880fa1c3bdf7p-3,0x1.6c159ddc619eep-1
